ppid,experiment,order,block,trial,time,target,lapse_fix_target,error,lapse_fix_error,forearmlength,closest_to,lapse
d1-022,1_tooluseinVR,pre,1,10,pre,Forearm,Forearm,-0.0601,-0.0601,0.2384,Elbow,FALSE
d1-022,1_tooluseinVR,pre,1,11,pre,Elbow,Elbow,-0.1005,-0.1005,0.2381,Elbow,FALSE
d1-022,1_tooluseinVR,pre,1,12,pre,Forearm,Forearm,-0.0754,-0.0754,0.2378,Elbow,FALSE
d1-022,1_tooluseinVR,pre,1,13,pre,Elbow,Elbow,-0.087,-0.087,0.2378,Elbow,FALSE
d1-022,1_tooluseinVR,pre,1,14,pre,Wrist,Forearm,-0.1301,-0.0115000000000001,0.2376,Forearm,TRUE
d1-022,1_tooluseinVR,pre,1,15,pre,Elbow,Elbow,-0.152,-0.152,0.2377,Elbow,FALSE
d1-022,1_tooluseinVR,pre,1,16,pre,Forearm,Forearm,-0.0858,-0.0858,0.2374,Elbow,FALSE
d1-022,1_tooluseinVR,pre,1,17,pre,Wrist,Wrist,-0.1161,-0.1161,0.2374,Forearm,FALSE
d1-022,1_tooluseinVR,pre,1,18,pre,Elbow,Elbow,-0.1065,-0.1065,0.2372,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,1,post,Forearm,Forearm,0.0241,0.0241,0.2411,Forearm,FALSE
d1-022,1_tooluseinVR,first,4,2,post,Elbow,Elbow,-0.1187,-0.1187,0.2415,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,3,post,Forearm,Forearm,-0.0577,-0.0577,0.2425,Forearm,FALSE
d1-022,1_tooluseinVR,first,4,4,post,Elbow,Elbow,-0.1269,-0.1269,0.2441,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,5,post,Wrist,Wrist,-0.0224,-0.0224,0.2442,Wrist,FALSE
d1-022,1_tooluseinVR,first,4,6,post,Forearm,Forearm,-0.0406,-0.0406,0.2447,Forearm,FALSE
d1-022,1_tooluseinVR,first,4,7,post,Elbow,Elbow,-0.1339,-0.1339,0.2452,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,8,post,Wrist,Wrist,0.0189,0.0189,0.2457,Wrist,FALSE
d1-022,1_tooluseinVR,first,4,9,post,Elbow,Elbow,-0.1312,-0.1312,0.2459,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,10,post,Wrist,Wrist,0.0433,0.0433,0.246,Wrist,FALSE
d1-022,1_tooluseinVR,first,4,11,post,Elbow,Elbow,-0.1129,-0.1129,0.2462,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,12,post,Wrist,Wrist,0.0341,0.0341,0.2462,Wrist,FALSE
d1-022,1_tooluseinVR,first,4,13,post,Forearm,Forearm,-0.0409,-0.0409,0.2464,Forearm,FALSE
d1-022,1_tooluseinVR,first,4,14,post,Wrist,Wrist,-0.0108,-0.0108,0.2466,Wrist,FALSE
d1-022,1_tooluseinVR,first,4,15,post,Forearm,Forearm,-0.0661,-0.0661,0.2468,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,16,post,Wrist,Wrist,0.0311,0.0311,0.2466,Wrist,FALSE
d1-022,1_tooluseinVR,first,4,17,post,Elbow,Elbow,-0.1149,-0.1149,0.2466,Elbow,FALSE
d1-022,1_tooluseinVR,first,4,18,post,Forearm,Forearm,-0.0675,-0.0675,0.2469,Elbow,FALSE
d1-023,1_tooluseinVR,pre,2,1,pre,Forearm,Forearm,0.0621,0.0621,0.2116,Wrist,FALSE
d1-023,1_tooluseinVR,pre,2,2,pre,Elbow,Elbow,0.0548,0.0548,0.212,Forearm,FALSE
d1-023,1_tooluseinVR,pre,2,3,pre,Forearm,Forearm,0.0424,0.0424,0.2123,Forearm,FALSE
d1-023,1_tooluseinVR,pre,2,4,pre,Wrist,Wrist,0.0449,0.0449,0.2125,Wrist,FALSE
d1-023,1_tooluseinVR,pre,2,5,pre,Elbow,Elbow,0.0336,0.0336,0.2126,Elbow,FALSE
d1-023,1_tooluseinVR,pre,2,6,pre,Forearm,Forearm,0.0222,0.0222,0.2116,Forearm,FALSE
d1-023,1_tooluseinVR,pre,2,7,pre,Wrist,Wrist,0.0026,0.0026,0.2124,Wrist,FALSE
d1-023,1_tooluseinVR,pre,2,8,pre,Elbow,Elbow,-0.0041,-0.0041,0.2122,Elbow,FALSE
d1-023,1_tooluseinVR,pre,2,9,pre,Wrist,Wrist,-0.0332,-0.0332,0.2121,Wrist,FALSE
d1-023,1_tooluseinVR,pre,2,10,pre,Elbow,Elbow,-0.0224,-0.0224,0.2119,Elbow,FALSE
d1-023,1_tooluseinVR,pre,2,11,pre,Wrist,Wrist,-0.0311,-0.0311,0.2121,Wrist,FALSE
d1-023,1_tooluseinVR,pre,2,12,pre,Elbow,Elbow,-0.0466,-0.0466,0.2125,Elbow,FALSE
d1-023,1_tooluseinVR,pre,2,13,pre,Forearm,Forearm,-0.0571,-0.0571,0.2124,Elbow,FALSE
d1-023,1_tooluseinVR,pre,2,14,pre,Wrist,Wrist,-0.0266,-0.0266,0.213,Wrist,FALSE
d1-023,1_tooluseinVR,pre,2,15,pre,Forearm,Forearm,-0.027,-0.027,0.2133,Forearm,FALSE
d1-023,1_tooluseinVR,pre,2,16,pre,Wrist,Wrist,-0.0346,-0.0346,0.2132,Wrist,FALSE
d1-023,1_tooluseinVR,pre,2,17,pre,Forearm,Forearm,-0.0433,-0.0433,0.2133,Forearm,FALSE
d1-023,1_tooluseinVR,pre,2,18,pre,Elbow,Elbow,-0.0622,-0.0622,0.2137,Elbow,FALSE
d1-023,1_tooluseinVR,first,4,1,post,Wrist,Wrist,0.0222,0.0222,0.2121,Wrist,FALSE
d1-023,1_tooluseinVR,first,4,2,post,Forearm,Forearm,-0.0181,-0.0181,0.2111,Forearm,FALSE
d1-023,1_tooluseinVR,first,4,3,post,Wrist,Wrist,0.0076,0.0076,0.2113,Wrist,FALSE
d1-023,1_tooluseinVR,first,4,4,post,Forearm,Forearm,-0.0249,-0.0249,0.2114,Forearm,FALSE
d1-023,1_tooluseinVR,first,4,5,post,Elbow,Elbow,-0.0066,-0.0066,0.2107,Elbow,FALSE
d1-023,1_tooluseinVR,first,4,6,post,Wrist,Wrist,0.0236,0.0236,0.2115,Wrist,FALSE
d1-023,1_tooluseinVR,first,4,7,post,Elbow,Elbow,-0.0501,-0.0501,0.2119,Elbow,FALSE
d1-023,1_tooluseinVR,first,4,8,post,Wrist,Wrist,0.0296,0.0296,0.212,Wrist,FALSE
d1-023,1_tooluseinVR,first,4,9,post,Forearm,Forearm,-0.008,-0.008,0.2126,Forearm,FALSE
d1-023,1_tooluseinVR,first,4,10,post,Elbow,Elbow,-0.0949,-0.0949,0.2129,Elbow,FALSE
d1-023,1_tooluseinVR,first,4,11,post,Wrist,Wrist,-0.0287,-0.0287,0.2133,Wrist,FALSE
d1-023,1_tooluseinVR,first,4,12,post,Elbow,Elbow,-0.0574,-0.0574,0.2131,Elbow,FALSE
d1-023,1_tooluseinVR,first,4,13,post,Forearm,Forearm,-0.0233,-0.0233,0.2115,Forearm,FALSE
d1-023,1_tooluseinVR,first,4,14,post,Elbow,Elbow,-0.0074,-0.0074,0.2128,Elbow,FALSE
d1-023,1_tooluseinVR,first,4,15,post,Forearm,Forearm,-0.0229,-0.0229,0.2126,Forearm,FALSE
d1-023,1_tooluseinVR,first,4,16,post,Wrist,Wrist,-0.027,-0.027,0.2127,Wrist,FALSE
d1-023,1_tooluseinVR,first,4,17,post,Elbow,Elbow,-0.0179,-0.0179,0.2131,Elbow,FALSE
d1-023,1_tooluseinVR,first,4,18,post,Forearm,Forearm,-0.0593,-0.0593,0.213,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,1,pre,Elbow,Elbow,-0.0248,-0.0248,0.2093,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,2,pre,Wrist,Elbow,-0.2507,-0.0446000000000002,0.2088,Elbow,TRUE
d1-024,1_tooluseinVR,pre,1,3,pre,Elbow,Elbow,-0.0561,-0.0561,0.2083,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,4,pre,Wrist,Wrist,-0.0085,-0.0085,0.209,Wrist,FALSE
d1-024,1_tooluseinVR,pre,1,5,pre,Forearm,Forearm,-0.0744,-0.0744,0.2096,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,6,pre,Elbow,Elbow,-0.0988,-0.0988,0.2109,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,7,pre,Wrist,Forearm,-0.119,-0.0141,0.2122,Forearm,TRUE
d1-024,1_tooluseinVR,pre,1,8,pre,Forearm,Forearm,-0.0763,-0.0763,0.2133,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,9,pre,Elbow,Elbow,-0.0601,-0.0601,0.2128,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,10,pre,Forearm,Forearm,-0.0569,-0.0569,0.2129,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,11,pre,Wrist,Wrist,-0.068,-0.068,0.2129,Forearm,FALSE
d1-024,1_tooluseinVR,pre,1,12,pre,Forearm,Forearm,-0.0627,-0.0627,0.2126,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,13,pre,Wrist,Wrist,-0.0634,-0.0634,0.2122,Forearm,FALSE
d1-024,1_tooluseinVR,pre,1,14,pre,Elbow,Elbow,-0.0093,-0.0093,0.2122,Elbow,FALSE
d1-024,1_tooluseinVR,pre,1,15,pre,Forearm,Forearm,-0.0494,-0.0494,0.2115,Forearm,FALSE
d1-024,1_tooluseinVR,pre,1,16,pre,Wrist,Wrist,-0.0201,-0.0201,0.2105,Wrist,FALSE
d1-024,1_tooluseinVR,pre,1,17,pre,Forearm,Forearm,-0.0028,-0.0028,0.2099,Forearm,FALSE
d1-024,1_tooluseinVR,pre,1,18,pre,Elbow,Elbow,-0.0328,-0.0328,0.2089,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,1,post,Elbow,Elbow,-0.0034,-0.0034,0.2147,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,2,post,Wrist,Wrist,0.001,0.001,0.216,Wrist,FALSE
d1-024,1_tooluseinVR,first,4,3,post,Elbow,Elbow,-0.0121,-0.0121,0.2156,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,4,post,Wrist,Wrist,0.0109,0.0109,0.2151,Wrist,FALSE
d1-024,1_tooluseinVR,first,4,5,post,Elbow,Elbow,-0.0332,-0.0332,0.2166,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,6,post,Forearm,Forearm,-0.0442,-0.0442,0.2171,Forearm,FALSE
d1-024,1_tooluseinVR,first,4,7,post,Wrist,Wrist,-0.0343,-0.0343,0.2162,Wrist,FALSE
d1-024,1_tooluseinVR,first,4,8,post,Forearm,Forearm,-0.0539,-0.0539,0.2166,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,9,post,Wrist,Wrist,-0.0449,-0.0449,0.2158,Wrist,FALSE
d1-024,1_tooluseinVR,first,4,10,post,Forearm,Forearm,-0.0416,-0.0416,0.2155,Forearm,FALSE
d1-024,1_tooluseinVR,first,4,11,post,Elbow,Elbow,-0.0498,-0.0498,0.2151,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,12,post,Forearm,Forearm,-0.0374,-0.0374,0.2147,Forearm,FALSE
d1-024,1_tooluseinVR,first,4,13,post,Wrist,Wrist,-0.0076,-0.0076,0.2147,Wrist,FALSE
d1-024,1_tooluseinVR,first,4,14,post,Elbow,Elbow,-0.0433,-0.0433,0.2152,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,15,post,Forearm,Forearm,-0.0202,-0.0202,0.2153,Forearm,FALSE
d1-024,1_tooluseinVR,first,4,16,post,Elbow,Elbow,-0.0522,-0.0522,0.215,Elbow,FALSE
d1-024,1_tooluseinVR,first,4,17,post,Forearm,Forearm,-0.0506,-0.0506,0.215,Forearm,FALSE
d1-024,1_tooluseinVR,first,4,18,post,Wrist,Wrist,-0.0462,-0.0462,0.2148,Wrist,FALSE
