experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0,tool_reach_eyeTrackingData_location_0
1_tooluseinVR,d1-024,1,77,3,41,1773.761,1779.735,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv
1_tooluseinVR,d1-024,1,78,3,42,1782.691,1787.365,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv
1_tooluseinVR,d1-024,1,79,3,43,1790.32,1795.24,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv
1_tooluseinVR,d1-024,1,80,3,44,1798.194,1804.58,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv
1_tooluseinVR,d1-024,1,81,3,45,1807.534,1813.242,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv
1_tooluseinVR,d1-024,1,82,3,46,1816.195,1821.791,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv
1_tooluseinVR,d1-024,1,83,3,47,1824.748,1830.001,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv
1_tooluseinVR,d1-024,1,84,3,48,1832.956,1837.998,,,,,,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv,1_tooluseinVR/d1-024/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv
1_tooluseinVR,d1-024,1,85,4,1,2011.351,2013.25,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T085.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T085.csv,,,,,,
1_tooluseinVR,d1-024,1,86,4,2,2017.304,2020.369,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T086.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T086.csv,,,,,,
1_tooluseinVR,d1-024,1,87,4,3,2024.412,2025.855,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T087.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T087.csv,,,,,,
1_tooluseinVR,d1-024,1,88,4,4,2029.909,2032.774,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T088.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T088.csv,,,,,,
1_tooluseinVR,d1-024,1,89,4,5,2036.828,2040.326,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T089.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T089.csv,,,,,,
1_tooluseinVR,d1-024,1,90,4,6,2044.38,2046.001,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T090.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T090.csv,,,,,,
1_tooluseinVR,d1-024,1,91,4,7,2050.055,2052.632,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T091.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T091.csv,,,,,,
1_tooluseinVR,d1-024,1,92,4,8,2056.685,2058.529,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T092.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T092.csv,,,,,,
1_tooluseinVR,d1-024,1,93,4,9,2062.582,2065.125,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T093.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T093.csv,,,,,,
1_tooluseinVR,d1-024,1,94,4,10,2069.179,2070.256,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T094.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T094.csv,,,,,,
1_tooluseinVR,d1-024,1,95,4,11,2074.31,2078.108,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T095.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T095.csv,,,,,,
1_tooluseinVR,d1-024,1,96,4,12,2082.162,2083.406,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T096.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T096.csv,,,,,,
1_tooluseinVR,d1-024,1,97,4,13,2087.459,2090.369,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T097.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T097.csv,,,,,,
1_tooluseinVR,d1-024,1,98,4,14,2094.423,2097.377,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T098.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T098.csv,,,,,,
1_tooluseinVR,d1-024,1,99,4,15,2101.431,2104.318,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T099.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T099.csv,,,,,,
1_tooluseinVR,d1-024,1,100,4,16,2108.361,2113.225,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T100.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T100.csv,,,,,,
1_tooluseinVR,d1-024,1,101,4,17,2117.279,2118.234,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T101.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T101.csv,,,,,,
1_tooluseinVR,d1-024,1,102,4,18,2122.288,2123.221,1_tooluseinVR/d1-024/S001/trackers/landmark/landmarkstimulus_estimates_T102.csv,1_tooluseinVR/d1-024/S001/trackers/landmark/landmark_eyeTrackingData_T102.csv,,,,,,
1_tooluseinVR,d1-024,1,103,5,1,2302.147,2307.3,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T103.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T103.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T103.csv,,,
1_tooluseinVR,d1-024,1,104,5,2,2310.252,2314.219,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T104.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T104.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T104.csv,,,
1_tooluseinVR,d1-024,1,105,5,3,2317.171,2321.125,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T105.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T105.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T105.csv,,,
1_tooluseinVR,d1-024,1,106,5,4,2324.078,2328.468,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T106.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T106.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T106.csv,,,
1_tooluseinVR,d1-024,1,107,5,5,2331.42,2335.653,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T107.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T107.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T107.csv,,,
1_tooluseinVR,d1-024,1,108,5,6,2338.605,2342.705,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T108.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T108.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T108.csv,,,
1_tooluseinVR,d1-024,1,109,5,7,2345.658,2349.447,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T109.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T109.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T109.csv,,,
1_tooluseinVR,d1-024,1,110,5,8,2352.399,2357.132,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T110.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T110.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T110.csv,,,
1_tooluseinVR,d1-024,1,111,5,9,2360.085,2363.907,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T111.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T111.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T111.csv,,,
1_tooluseinVR,d1-024,1,112,5,10,2366.859,2371.026,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T112.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T112.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T112.csv,,,
1_tooluseinVR,d1-024,1,113,5,11,2373.979,2379.233,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T113.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T113.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T113.csv,,,
1_tooluseinVR,d1-024,1,114,5,12,2382.185,2387.437,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T114.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T114.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T114.csv,,,
1_tooluseinVR,d1-024,1,115,5,13,2390.392,2395.681,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T115.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T115.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T115.csv,,,
1_tooluseinVR,d1-024,1,116,5,14,2398.631,2402.966,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T116.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T116.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T116.csv,,,
1_tooluseinVR,d1-024,1,117,5,15,2405.917,2409.752,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T117.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T117.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T117.csv,,,
1_tooluseinVR,d1-024,1,118,5,16,2412.704,2416.713,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T118.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T118.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T118.csv,,,
1_tooluseinVR,d1-024,1,119,5,17,2419.668,2424,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T119.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T119.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T119.csv,,,
1_tooluseinVR,d1-024,1,120,5,18,2426.954,2431.098,,,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T120.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T120.csv,1_tooluseinVR/d1-024/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T120.csv,,,
