ppid,experiment,order,block,trial,time,target,lapse_fix_target,error,lapse_fix_error,forearmlength,closest_to,lapse
d3-014,3_avatartooluse,first,4,18,post,Forearm,Forearm,-0.1039,-0.1039,0.2194,Elbow,FALSE
d3-015,3_avatartooluse 1,pre,1,1,pre,Forearm,Elbow,-0.1739,-0.0665,0.2154,Elbow,TRUE
d3-015,3_avatartooluse 1,pre,1,2,pre,Elbow,Elbow,-0.1352,-0.1352,0.2185,Elbow,FALSE
d3-015,3_avatartooluse 1,pre,1,3,pre,Wrist,Wrist,-0.1035,-0.1035,0.2187,Forearm,FALSE
d3-015,3_avatartooluse 1,pre,1,4,pre,Forearm,Elbow,-0.1488,-0.0396,0.2188,Elbow,TRUE
d3-015,3_avatartooluse 1,pre,1,5,pre,Elbow,Elbow,-0.1447,-0.1447,0.2197,Elbow,FALSE
d3-015,3_avatartooluse 1,pre,1,6,pre,Wrist,Wrist,-0.006,-0.006,0.2202,Wrist,FALSE
d3-015,3_avatartooluse 1,pre,1,7,pre,Forearm,Elbow,-0.1391,-0.0294,0.2198,Elbow,TRUE
d3-015,3_avatartooluse 1,pre,1,8,pre,Wrist,Forearm,-0.1174,-0.00749999999999995,0.22,Forearm,TRUE
d3-015,3_avatartooluse 1,pre,1,9,pre,Elbow,Elbow,-0.1375,-0.1375,0.2202,Elbow,FALSE
d3-015,3_avatartooluse 1,pre,1,10,pre,Forearm,Elbow,-0.1447,-0.0344,0.2212,Elbow,TRUE
d3-015,3_avatartooluse 1,pre,1,11,pre,Elbow,Elbow,-0.1477,-0.1477,0.2217,Elbow,FALSE
d3-015,3_avatartooluse 1,pre,1,12,pre,Wrist,Wrist,-0.0253,-0.0253,0.222,Wrist,FALSE
d3-015,3_avatartooluse 1,pre,1,13,pre,Forearm,Elbow,-0.1781,-0.0675,0.2219,Elbow,TRUE
d3-015,3_avatartooluse 1,pre,1,14,pre,Elbow,Elbow,-0.1566,-0.1566,0.2225,Elbow,FALSE
d3-015,3_avatartooluse 1,pre,1,15,pre,Wrist,Wrist,-0.0312,-0.0312,0.2225,Wrist,FALSE
d3-015,3_avatartooluse 1,pre,1,16,pre,Elbow,Elbow,-0.1236,-0.1236,0.2226,Elbow,FALSE
d3-015,3_avatartooluse 1,pre,1,17,pre,Wrist,Wrist,-0.0596,-0.0596,0.2222,Forearm,FALSE
d3-015,3_avatartooluse 1,pre,1,18,pre,Forearm,Elbow,-0.1291,-0.0199,0.2191,Elbow,TRUE
d3-015,3_avatartooluse 1,second,5,1,post,Forearm,Elbow,-0.1359,-0.0138,0.2446,Elbow,TRUE
d3-015,3_avatartooluse 1,second,5,2,post,Elbow,Elbow,-0.12,-0.12,0.2443,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,3,post,Wrist,Wrist,-0.0563,-0.0563,0.2444,Wrist,FALSE
d3-015,3_avatartooluse 1,second,5,4,post,Elbow,Elbow,-0.1271,-0.1271,0.2447,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,5,post,Forearm,Forearm,-0.116,-0.116,0.2441,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,6,post,Wrist,Wrist,-0.0932,-0.0932,0.2444,Forearm,FALSE
d3-015,3_avatartooluse 1,second,5,7,post,Forearm,Elbow,-0.1223,-0.000600000000000045,0.2436,Elbow,TRUE
d3-015,3_avatartooluse 1,second,5,8,post,Elbow,Elbow,-0.1395,-0.1395,0.2432,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,9,post,Wrist,Wrist,-0.1165,-0.1165,0.243,Forearm,FALSE
d3-015,3_avatartooluse 1,second,5,10,post,Elbow,Elbow,-0.1356,-0.1356,0.2428,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,11,post,Forearm,Forearm,-0.1204,-0.1204,0.2425,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,12,post,Wrist,Wrist,-0.0471,-0.0471,0.2424,Wrist,FALSE
d3-015,3_avatartooluse 1,second,5,13,post,Elbow,Elbow,-0.1291,-0.1291,0.2416,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,14,post,Forearm,Elbow,-0.1268,-0.00589999999999991,0.242,Elbow,TRUE
d3-015,3_avatartooluse 1,second,5,15,post,Wrist,Wrist,-0.0491,-0.0491,0.2414,Wrist,FALSE
d3-015,3_avatartooluse 1,second,5,16,post,Forearm,Forearm,-0.0988,-0.0988,0.2413,Elbow,FALSE
d3-015,3_avatartooluse 1,second,5,17,post,Wrist,Wrist,-0.0717,-0.0717,0.241,Forearm,FALSE
d3-015,3_avatartooluse 1,second,5,18,post,Elbow,Elbow,-0.1966,-0.1966,0.2409,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,1,pre,Wrist,Elbow,-0.2567,0.000499999999999945,0.2574,Elbow,TRUE
d3-016,3_avatartooluse 1,pre,1,2,pre,Forearm,Forearm,-0.0785,-0.0785,0.2583,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,3,pre,Elbow,Wrist,0.2323,-0.0261,0.2588,Wrist,TRUE
d3-016,3_avatartooluse 1,pre,1,4,pre,Forearm,Forearm,0.0131,0.0131,0.2585,Forearm,FALSE
d3-016,3_avatartooluse 1,pre,1,5,pre,Wrist,Wrist,-0.0241,-0.0241,0.2584,Wrist,FALSE
d3-016,3_avatartooluse 1,pre,1,6,pre,Elbow,Elbow,-0.0581,-0.0581,0.2574,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,7,pre,Wrist,Wrist,-0.0132,-0.0132,0.2567,Wrist,FALSE
d3-016,3_avatartooluse 1,pre,1,8,pre,Elbow,Elbow,-0.0539,-0.0539,0.2567,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,9,pre,Forearm,Forearm,-0.0559,-0.0559,0.2563,Forearm,FALSE
d3-016,3_avatartooluse 1,pre,1,10,pre,Wrist,Wrist,-0.0991,-0.0991,0.256,Forearm,FALSE
d3-016,3_avatartooluse 1,pre,1,11,pre,Elbow,Elbow,-0.0808,-0.0808,0.256,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,12,pre,Forearm,Forearm,-0.0602,-0.0602,0.2542,Forearm,FALSE
d3-016,3_avatartooluse 1,pre,1,13,pre,Wrist,Wrist,0.068,0.068,0.2547,Wrist,FALSE
d3-016,3_avatartooluse 1,pre,1,14,pre,Forearm,Forearm,-0.0855,-0.0855,0.2553,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,15,pre,Elbow,Elbow,-0.0633,-0.0633,0.2541,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,16,pre,Forearm,Forearm,-0.084,-0.084,0.2539,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,17,pre,Elbow,Elbow,-0.1052,-0.1052,0.2548,Elbow,FALSE
d3-016,3_avatartooluse 1,pre,1,18,pre,Wrist,Wrist,-0.0716,-0.0716,0.2545,Forearm,FALSE
d3-016,3_avatartooluse 1,second,5,1,post,Wrist,Wrist,-0.0226,-0.0226,0.2496,Wrist,FALSE
d3-016,3_avatartooluse 1,second,5,2,post,Forearm,Forearm,-0.0053,-0.0053,0.2496,Forearm,FALSE
d3-016,3_avatartooluse 1,second,5,3,post,Elbow,Elbow,-0.056,-0.056,0.2504,Elbow,FALSE
d3-016,3_avatartooluse 1,second,5,4,post,Forearm,Forearm,-0.0588,-0.0588,0.2507,Forearm,FALSE
d3-016,3_avatartooluse 1,second,5,5,post,Elbow,Elbow,-0.1145,-0.1145,0.2509,Elbow,FALSE
d3-016,3_avatartooluse 1,second,5,6,post,Wrist,Wrist,-0.0098,-0.0098,0.2516,Wrist,FALSE
d3-016,3_avatartooluse 1,second,5,7,post,Elbow,Elbow,-0.0842,-0.0842,0.2515,Elbow,FALSE
d3-016,3_avatartooluse 1,second,5,8,post,Forearm,Forearm,-0.057,-0.057,0.2511,Forearm,FALSE
d3-016,3_avatartooluse 1,second,5,9,post,Wrist,Wrist,0.0272,0.0272,0.2519,Wrist,FALSE
d3-016,3_avatartooluse 1,second,5,10,post,Elbow,Elbow,-0.0811,-0.0811,0.2526,Elbow,FALSE
d3-016,3_avatartooluse 1,second,5,11,post,Wrist,Wrist,0.0247,0.0247,0.2526,Wrist,FALSE
d3-016,3_avatartooluse 1,second,5,12,post,Forearm,Forearm,-0.0659,-0.0659,0.2537,Elbow,FALSE
d3-016,3_avatartooluse 1,second,5,13,post,Wrist,Wrist,0.0361,0.0361,0.256,Wrist,FALSE
d3-016,3_avatartooluse 1,second,5,14,post,Forearm,Forearm,-0.0426,-0.0426,0.2517,Forearm,FALSE
d3-016,3_avatartooluse 1,second,5,15,post,Elbow,Elbow,-0.0825,-0.0825,0.2515,Elbow,FALSE
d3-016,3_avatartooluse 1,second,5,16,post,Forearm,Forearm,-0.0839,-0.0839,0.2523,Elbow,FALSE
d3-016,3_avatartooluse 1,second,5,17,post,Wrist,Wrist,-0.0263,-0.0263,0.2529,Wrist,FALSE
d3-016,3_avatartooluse 1,second,5,18,post,Elbow,Elbow,-0.1157,-0.1157,0.2521,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,1,pre,Wrist,Wrist,0.0325,0.0325,0.245,Wrist,FALSE
d3-017,3_avatartooluse 1,pre,1,2,pre,Forearm,Forearm,0.052,0.052,0.2451,Forearm,FALSE
d3-017,3_avatartooluse 1,pre,1,3,pre,Elbow,Elbow,0.0275,0.0275,0.2451,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,4,pre,Wrist,Wrist,-0.0518,-0.0518,0.2455,Wrist,FALSE
d3-017,3_avatartooluse 1,pre,1,5,pre,Elbow,Elbow,-0.0363,-0.0363,0.2459,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,6,pre,Forearm,Forearm,-0.021,-0.021,0.2461,Forearm,FALSE
d3-017,3_avatartooluse 1,pre,1,7,pre,Wrist,Wrist,-0.0636,-0.0636,0.2464,Forearm,FALSE
d3-017,3_avatartooluse 1,pre,1,8,pre,Forearm,Forearm,-0.0606,-0.0606,0.2462,Forearm,FALSE
d3-017,3_avatartooluse 1,pre,1,9,pre,Elbow,Elbow,-0.0517,-0.0517,0.2462,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,10,pre,Wrist,Wrist,-0.0533,-0.0533,0.2461,Wrist,FALSE
d3-017,3_avatartooluse 1,pre,1,11,pre,Elbow,Elbow,-0.0952,-0.0952,0.2463,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,12,pre,Forearm,Forearm,-0.0955,-0.0955,0.2463,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,13,pre,Wrist,Wrist,-0.1001,-0.1001,0.2459,Forearm,FALSE
d3-017,3_avatartooluse 1,pre,1,14,pre,Forearm,Forearm,-0.0959,-0.0959,0.2461,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,15,pre,Elbow,Elbow,-0.1,-0.1,0.246,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,16,pre,Wrist,Wrist,-0.0995,-0.0995,0.2466,Forearm,FALSE
d3-017,3_avatartooluse 1,pre,1,17,pre,Elbow,Elbow,-0.1212,-0.1212,0.2475,Elbow,FALSE
d3-017,3_avatartooluse 1,pre,1,18,pre,Forearm,Elbow,-0.1397,-0.0161,0.2473,Elbow,TRUE
d3-017,3_avatartooluse 1,first,4,1,post,Forearm,Forearm,-0.0353,-0.0353,0.2436,Forearm,FALSE
d3-017,3_avatartooluse 1,first,4,2,post,Elbow,Elbow,-0.0885,-0.0885,0.2446,Elbow,FALSE
d3-017,3_avatartooluse 1,first,4,3,post,Wrist,Wrist,-0.0857,-0.0857,0.2447,Forearm,FALSE
d3-017,3_avatartooluse 1,first,4,4,post,Elbow,Elbow,-0.1287,-0.1287,0.2449,Elbow,FALSE
d3-017,3_avatartooluse 1,first,4,5,post,Wrist,Wrist,-0.0685,-0.0685,0.2449,Forearm,FALSE
d3-017,3_avatartooluse 1,first,4,6,post,Forearm,Elbow,-0.1301,-0.00770000000000004,0.245,Elbow,TRUE
d3-017,3_avatartooluse 1,first,4,7,post,Wrist,Wrist,-0.0986,-0.0986,0.2447,Forearm,FALSE
d3-017,3_avatartooluse 1,first,4,8,post,Elbow,Elbow,-0.1193,-0.1193,0.2449,Elbow,FALSE
d3-017,3_avatartooluse 1,first,4,9,post,Forearm,Elbow,-0.1563,-0.0339,0.2448,Elbow,TRUE
d3-017,3_avatartooluse 1,first,4,10,post,Wrist,Wrist,-0.1167,-0.1167,0.2442,Forearm,FALSE
d3-017,3_avatartooluse 1,first,4,11,post,Forearm,Elbow,-0.151,-0.029,0.2442,Elbow,TRUE
d3-017,3_avatartooluse 1,first,4,12,post,Elbow,Elbow,-0.1161,-0.1161,0.2443,Elbow,FALSE
d3-017,3_avatartooluse 1,first,4,13,post,Forearm,Elbow,-0.1428,-0.0206999999999999,0.2441,Elbow,TRUE
d3-017,3_avatartooluse 1,first,4,14,post,Wrist,Wrist,-0.1034,-0.1034,0.2439,Forearm,FALSE
d3-017,3_avatartooluse 1,first,4,15,post,Elbow,Elbow,-0.0042,-0.0042,0.2434,Elbow,FALSE
d3-017,3_avatartooluse 1,first,4,16,post,Wrist,Wrist,-0.1044,-0.1044,0.2439,Forearm,FALSE
d3-017,3_avatartooluse 1,first,4,17,post,Forearm,Elbow,-0.1335,-0.0115,0.2441,Elbow,TRUE
d3-017,3_avatartooluse 1,first,4,18,post,Elbow,Elbow,-0.1389,-0.1389,0.2439,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,1,pre,Elbow,Elbow,-0.0456,-0.0456,0.2248,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,2,pre,Forearm,Elbow,-0.1343,-0.0223,0.2242,Elbow,TRUE
d3-018,3_avatartooluse,pre,2,3,pre,Wrist,Wrist,-0.0581,-0.0581,0.2226,Forearm,FALSE
d3-018,3_avatartooluse,pre,2,4,pre,Forearm,Forearm,-0.0624,-0.0624,0.2224,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,5,pre,Wrist,Wrist,-0.0519,-0.0519,0.2225,Wrist,FALSE
d3-018,3_avatartooluse,pre,2,6,pre,Elbow,Elbow,-0.122,-0.122,0.2223,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,7,pre,Forearm,Forearm,-0.0662,-0.0662,0.2225,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,8,pre,Wrist,Wrist,-0.0154,-0.0154,0.2226,Wrist,FALSE
d3-018,3_avatartooluse,pre,2,9,pre,Elbow,Elbow,-0.043,-0.043,0.2225,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,10,pre,Forearm,Forearm,-0.0383,-0.0383,0.2239,Forearm,FALSE
d3-018,3_avatartooluse,pre,2,11,pre,Wrist,Wrist,-0.0524,-0.0524,0.2252,Wrist,FALSE
d3-018,3_avatartooluse,pre,2,12,pre,Elbow,Elbow,-0.0537,-0.0537,0.2259,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,13,pre,Forearm,Elbow,-0.1154,-0.00229999999999997,0.2265,Elbow,TRUE
d3-018,3_avatartooluse,pre,2,14,pre,Wrist,Wrist,-0.0597,-0.0597,0.2275,Forearm,FALSE
d3-018,3_avatartooluse,pre,2,15,pre,Elbow,Elbow,-0.0752,-0.0752,0.2279,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,16,pre,Forearm,Forearm,-0.059,-0.059,0.2284,Elbow,FALSE
d3-018,3_avatartooluse,pre,2,17,pre,Wrist,Wrist,-0.0562,-0.0562,0.229,Wrist,FALSE
d3-018,3_avatartooluse,pre,2,18,pre,Elbow,Elbow,-0.0298,-0.0298,0.2286,Elbow,FALSE
d3-018,3_avatartooluse,first,4,1,post,Forearm,Forearm,-0.0452,-0.0452,0.2217,Forearm,FALSE
d3-018,3_avatartooluse,first,4,2,post,Wrist,Wrist,-0.0187,-0.0187,0.2216,Wrist,FALSE
d3-018,3_avatartooluse,first,4,3,post,Elbow,Elbow,-0.0054,-0.0054,0.2216,Elbow,FALSE
d3-018,3_avatartooluse,first,4,4,post,Forearm,Forearm,-0.0384,-0.0384,0.22,Forearm,FALSE
d3-018,3_avatartooluse,first,4,5,post,Elbow,Elbow,-0.0196,-0.0196,0.219,Elbow,FALSE
d3-018,3_avatartooluse,first,4,6,post,Wrist,Wrist,-0.0232,-0.0232,0.2179,Wrist,FALSE
d3-018,3_avatartooluse,first,4,7,post,Forearm,Elbow,-0.1141,-0.00470000000000004,0.2191,Elbow,TRUE
d3-018,3_avatartooluse,first,4,8,post,Wrist,Wrist,-0.0068,-0.0068,0.218,Wrist,FALSE
d3-018,3_avatartooluse,first,4,9,post,Elbow,Elbow,-0.023,-0.023,0.2181,Elbow,FALSE
d3-018,3_avatartooluse,first,4,10,post,Wrist,Wrist,-0.018,-0.018,0.2179,Wrist,FALSE
d3-018,3_avatartooluse,first,4,11,post,Elbow,Elbow,-0.0356,-0.0356,0.2182,Elbow,FALSE
d3-018,3_avatartooluse,first,4,12,post,Forearm,Forearm,-0.0525,-0.0525,0.2181,Forearm,FALSE
d3-018,3_avatartooluse,first,4,13,post,Wrist,Wrist,-0.0684,-0.0684,0.2179,Forearm,FALSE
d3-018,3_avatartooluse,first,4,14,post,Forearm,Forearm,-0.074,-0.074,0.2178,Elbow,FALSE
d3-018,3_avatartooluse,first,4,15,post,Elbow,Elbow,-0.0461,-0.0461,0.2183,Elbow,FALSE
d3-018,3_avatartooluse,first,4,16,post,Wrist,Wrist,-0.0452,-0.0452,0.2186,Wrist,FALSE
d3-018,3_avatartooluse,first,4,17,post,Elbow,Elbow,-0.0624,-0.0624,0.2191,Elbow,FALSE
d3-018,3_avatartooluse,first,4,18,post,Forearm,Forearm,-0.0594,-0.0594,0.2192,Elbow,FALSE
d3-019,3_avatartooluse,pre,1,1,pre,Forearm,Forearm,-0.0024,-0.0024,0.2257,Forearm,FALSE
d3-019,3_avatartooluse,pre,1,2,pre,Wrist,Wrist,0.0476,0.0476,0.2287,Wrist,FALSE
d3-019,3_avatartooluse,pre,1,3,pre,Elbow,Elbow,-0.1231,-0.1231,0.2283,Elbow,FALSE
d3-019,3_avatartooluse,pre,1,4,pre,Wrist,Wrist,0.0886,0.0886,0.2275,Wrist,FALSE
d3-019,3_avatartooluse,pre,1,5,pre,Forearm,Forearm,-0.0261,-0.0261,0.2268,Forearm,FALSE
d3-019,3_avatartooluse,pre,1,6,pre,Elbow,Elbow,0.0305,0.0305,0.2269,Elbow,FALSE
d3-019,3_avatartooluse,pre,1,7,pre,Forearm,Forearm,0.0273,0.0273,0.2265,Forearm,FALSE
d3-019,3_avatartooluse,pre,1,8,pre,Elbow,Elbow,-0.0533,-0.0533,0.226,Elbow,FALSE
d3-019,3_avatartooluse,pre,1,9,pre,Wrist,Wrist,0.1247,0.1247,0.2258,Wrist,FALSE
d3-019,3_avatartooluse,pre,1,10,pre,Elbow,Elbow,-0.0424,-0.0424,0.2268,Elbow,FALSE
d3-019,3_avatartooluse,pre,1,11,pre,Forearm,Forearm,0.0025,0.0025,0.2262,Forearm,FALSE
d3-019,3_avatartooluse,pre,1,12,pre,Wrist,Wrist,0.1202,0.1202,0.2259,Wrist,FALSE
d3-019,3_avatartooluse,pre,1,13,pre,Elbow,Elbow,-0.0029,-0.0029,0.2255,Elbow,FALSE
d3-019,3_avatartooluse,pre,1,14,pre,Forearm,Forearm,0.0074,0.0074,0.2253,Forearm,FALSE
d3-019,3_avatartooluse,pre,1,15,pre,Wrist,Wrist,0.1066,0.1066,0.2255,Wrist,FALSE
d3-019,3_avatartooluse,pre,1,16,pre,Forearm,Forearm,0.026,0.026,0.2255,Forearm,FALSE
d3-019,3_avatartooluse,pre,1,17,pre,Wrist,Wrist,0.0782,0.0782,0.2254,Wrist,FALSE
d3-019,3_avatartooluse,pre,1,18,pre,Elbow,Elbow,-0.0705,-0.0705,0.2261,Elbow,FALSE
d3-019,3_avatartooluse,first,4,1,post,Forearm,Forearm,0.0578,0.0578,0.224,Wrist,FALSE
d3-019,3_avatartooluse,first,4,2,post,Wrist,Wrist,0.079,0.079,0.2238,Wrist,FALSE
d3-019,3_avatartooluse,first,4,3,post,Elbow,Elbow,0.0047,0.0047,0.2247,Elbow,FALSE
d3-019,3_avatartooluse,first,4,4,post,Forearm,Forearm,0.0804,0.0804,0.2255,Wrist,FALSE
d3-019,3_avatartooluse,first,4,5,post,Wrist,Wrist,0.1218,0.1218,0.2254,Wrist,FALSE
d3-019,3_avatartooluse,first,4,6,post,Elbow,Elbow,0.0646,0.0646,0.2258,Forearm,FALSE
d3-019,3_avatartooluse,first,4,7,post,Forearm,Forearm,0.1113,0.1113,0.2251,Wrist,FALSE
d3-019,3_avatartooluse,first,4,8,post,Elbow,Elbow,-0.0292,-0.0292,0.2251,Elbow,FALSE
d3-019,3_avatartooluse,first,4,9,post,Wrist,Wrist,0.1264,0.1264,0.2252,Wrist,FALSE
d3-019,3_avatartooluse,first,4,10,post,Forearm,Forearm,0.0571,0.0571,0.2251,Wrist,FALSE
d3-019,3_avatartooluse,first,4,11,post,Wrist,Wrist,0.0961,0.0961,0.2254,Wrist,FALSE
d3-019,3_avatartooluse,first,4,12,post,Elbow,Elbow,-0.0304,-0.0304,0.2255,Elbow,FALSE
d3-019,3_avatartooluse,first,4,13,post,Wrist,Wrist,0.078,0.078,0.2253,Wrist,FALSE
d3-019,3_avatartooluse,first,4,14,post,Forearm,Forearm,0.1119,0.1119,0.2255,Wrist,FALSE
d3-019,3_avatartooluse,first,4,15,post,Elbow,Elbow,-0.0434,-0.0434,0.2252,Elbow,FALSE
d3-019,3_avatartooluse,first,4,16,post,Forearm,Forearm,0.0468,0.0468,0.2257,Forearm,FALSE
d3-019,3_avatartooluse,first,4,17,post,Elbow,Elbow,-0.022,-0.022,0.2266,Elbow,FALSE
d3-019,3_avatartooluse,first,4,18,post,Wrist,Wrist,0.0899,0.0899,0.2251,Wrist,FALSE
d3-020,3_avatartooluse,pre,1,1,pre,Forearm,Forearm,-0.0352,-0.0352,0.2612,Forearm,FALSE
d3-020,3_avatartooluse,pre,1,2,pre,Wrist,Wrist,-0.0687,-0.0687,0.2604,Forearm,FALSE
d3-020,3_avatartooluse,pre,1,3,pre,Elbow,Elbow,-0.1455,-0.1455,0.2601,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,4,pre,Wrist,Wrist,-0.0598,-0.0598,0.2594,Wrist,FALSE
d3-020,3_avatartooluse,pre,1,5,pre,Forearm,Forearm,-0.0539,-0.0539,0.2591,Forearm,FALSE
d3-020,3_avatartooluse,pre,1,6,pre,Elbow,Elbow,-0.1222,-0.1222,0.2588,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,7,pre,Wrist,Wrist,-0.1214,-0.1214,0.2586,Forearm,FALSE
d3-020,3_avatartooluse,pre,1,8,pre,Forearm,Forearm,-0.0828,-0.0828,0.2586,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,9,pre,Elbow,Elbow,-0.1397,-0.1397,0.2579,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,10,pre,Forearm,Forearm,-0.1223,-0.1223,0.2578,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,11,pre,Wrist,Forearm,-0.1665,-0.0377999999999999,0.258,Forearm,TRUE
d3-020,3_avatartooluse,pre,1,12,pre,Elbow,Elbow,-0.1629,-0.1629,0.2578,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,13,pre,Wrist,Forearm,-0.1339,-0.00520000000000004,0.2581,Forearm,TRUE
d3-020,3_avatartooluse,pre,1,14,pre,Forearm,Elbow,-0.1442,-0.0158,0.2579,Elbow,TRUE
d3-020,3_avatartooluse,pre,1,15,pre,Elbow,Elbow,-0.1365,-0.1365,0.2563,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,16,pre,Wrist,Wrist,-0.1059,-0.1059,0.2573,Forearm,FALSE
d3-020,3_avatartooluse,pre,1,17,pre,Elbow,Elbow,-0.1312,-0.1312,0.2589,Elbow,FALSE
d3-020,3_avatartooluse,pre,1,18,pre,Forearm,Forearm,-0.0926,-0.0926,0.2601,Elbow,FALSE
d3-020,3_avatartooluse,first,4,1,post,Elbow,Elbow,-0.1458,-0.1458,0.2637,Elbow,FALSE
d3-020,3_avatartooluse,first,4,2,post,Wrist,Wrist,-0.1158,-0.1158,0.2636,Forearm,FALSE
d3-020,3_avatartooluse,first,4,3,post,Forearm,Forearm,-0.1102,-0.1102,0.2639,Elbow,FALSE
d3-020,3_avatartooluse,first,4,4,post,Wrist,Wrist,-0.1143,-0.1143,0.2636,Forearm,FALSE
d3-020,3_avatartooluse,first,4,5,post,Elbow,Elbow,-0.122,-0.122,0.263,Elbow,FALSE
d3-020,3_avatartooluse,first,4,6,post,Forearm,Elbow,-0.1391,-0.00839999999999996,0.2621,Elbow,TRUE
d3-020,3_avatartooluse,first,4,7,post,Elbow,Elbow,-0.1208,-0.1208,0.2618,Elbow,FALSE
d3-020,3_avatartooluse,first,4,8,post,Wrist,Forearm,-0.1443,-0.0137,0.2619,Forearm,TRUE
d3-020,3_avatartooluse,first,4,9,post,Forearm,Forearm,-0.1139,-0.1139,0.2617,Elbow,FALSE
d3-020,3_avatartooluse,first,4,10,post,Elbow,Elbow,-0.1339,-0.1339,0.2621,Elbow,FALSE
d3-020,3_avatartooluse,first,4,11,post,Forearm,Forearm,-0.1288,-0.1288,0.2631,Elbow,FALSE
d3-020,3_avatartooluse,first,4,12,post,Wrist,Wrist,-0.1225,-0.1225,0.2635,Forearm,FALSE
d3-020,3_avatartooluse,first,4,13,post,Forearm,Elbow,-0.1587,-0.027,0.2639,Elbow,TRUE
d3-020,3_avatartooluse,first,4,14,post,Elbow,Elbow,-0.1435,-0.1435,0.2641,Elbow,FALSE
d3-020,3_avatartooluse,first,4,15,post,Wrist,Wrist,-0.1254,-0.1254,0.2647,Forearm,FALSE
d3-020,3_avatartooluse,first,4,16,post,Forearm,Elbow,-0.1325,-0.000399999999999956,0.2649,Elbow,TRUE
d3-020,3_avatartooluse,first,4,17,post,Elbow,Elbow,-0.0964,-0.0964,0.2653,Elbow,FALSE
d3-020,3_avatartooluse,first,4,18,post,Wrist,Wrist,-0.1314,-0.1314,0.2653,Forearm,FALSE
d3-021,3_avatartooluse,pre,1,1,pre,Forearm,Forearm,0.0427,0.0427,0.2242,Forearm,FALSE
d3-021,3_avatartooluse,pre,1,2,pre,Wrist,Wrist,0.0071,0.0071,0.2245,Wrist,FALSE
d3-021,3_avatartooluse,pre,1,3,pre,Elbow,Elbow,0.0066,0.0066,0.225,Elbow,FALSE
d3-021,3_avatartooluse,pre,1,4,pre,Forearm,Forearm,0.0326,0.0326,0.225,Forearm,FALSE
d3-021,3_avatartooluse,pre,1,5,pre,Wrist,Wrist,0.0741,0.0741,0.2258,Wrist,FALSE
d3-021,3_avatartooluse,pre,1,6,pre,Elbow,Elbow,0.0199,0.0199,0.2256,Elbow,FALSE
d3-021,3_avatartooluse,pre,1,7,pre,Forearm,Forearm,0.0242,0.0242,0.2256,Forearm,FALSE
d3-021,3_avatartooluse,pre,1,8,pre,Wrist,Wrist,0.0116,0.0116,0.2258,Wrist,FALSE
d3-021,3_avatartooluse,pre,1,9,pre,Elbow,Elbow,0.0566,0.0566,0.2255,Elbow,FALSE
d3-021,3_avatartooluse,pre,1,10,pre,Wrist,Wrist,0.0061,0.0061,0.226,Wrist,FALSE
d3-021,3_avatartooluse,pre,1,11,pre,Elbow,Elbow,0.0451,0.0451,0.2261,Elbow,FALSE
d3-021,3_avatartooluse,pre,1,12,pre,Forearm,Forearm,0.0307,0.0307,0.226,Forearm,FALSE
d3-021,3_avatartooluse,pre,1,13,pre,Wrist,Wrist,0.038,0.038,0.2261,Wrist,FALSE
