experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-019,1,77,3,41,1611.347,1616.531,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
1_tooluseinVR,d1-019,1,78,3,42,1619.488,1624.696,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
1_tooluseinVR,d1-019,1,79,3,43,1627.649,1632.679,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
1_tooluseinVR,d1-019,1,80,3,44,1635.635,1640.512,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
1_tooluseinVR,d1-019,1,81,3,45,1643.466,1648.807,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
1_tooluseinVR,d1-019,1,82,3,46,1651.763,1657.526,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
1_tooluseinVR,d1-019,1,83,3,47,1660.481,1665.089,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
1_tooluseinVR,d1-019,1,84,3,48,1668.044,1673.63,,,,,,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv,1_tooluseinVR/d1-019/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
1_tooluseinVR,d1-019,1,85,4,1,1864.894,1871.082,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T085.csv,,,
1_tooluseinVR,d1-019,1,86,4,2,1874.035,1879.4,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T086.csv,,,
1_tooluseinVR,d1-019,1,87,4,3,1882.355,1886.485,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T087.csv,,,
1_tooluseinVR,d1-019,1,88,4,4,1889.438,1894.292,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T088.csv,,,
1_tooluseinVR,d1-019,1,89,4,5,1897.248,1902.035,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T089.csv,,,
1_tooluseinVR,d1-019,1,90,4,6,1904.986,1909.885,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T090.csv,,,
1_tooluseinVR,d1-019,1,91,4,7,1912.839,1917.969,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T091.csv,,,
1_tooluseinVR,d1-019,1,92,4,8,1923.945,1928.366,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T092.csv,,,
1_tooluseinVR,d1-019,1,93,4,9,1931.321,1937.339,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T093.csv,,,
1_tooluseinVR,d1-019,1,94,4,10,1945.069,1949.989,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T094.csv,,,
1_tooluseinVR,d1-019,1,95,4,11,1970.102,1975.311,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T095.csv,,,
1_tooluseinVR,d1-019,1,96,4,12,1978.265,1983.785,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T096.csv,,,
1_tooluseinVR,d1-019,1,97,4,13,1988.236,1992.823,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T097.csv,,,
1_tooluseinVR,d1-019,1,98,4,14,1995.777,2000.487,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T098.csv,,,
1_tooluseinVR,d1-019,1,99,4,15,2003.44,2008.626,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T099.csv,,,
1_tooluseinVR,d1-019,1,100,4,16,2011.583,2016.602,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T100.csv,,,
1_tooluseinVR,d1-019,1,101,4,17,2020.845,2025.919,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T101.csv,,,
1_tooluseinVR,d1-019,1,102,4,18,2028.875,2032.915,,,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,1_tooluseinVR/d1-019/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T102.csv,,,
1_tooluseinVR,d1-019,1,103,5,1,2200.583,2205.425,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T103.csv,,,,,,
1_tooluseinVR,d1-019,1,104,5,2,2209.479,2210.29,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T104.csv,,,,,,
1_tooluseinVR,d1-019,1,105,5,3,2214.343,2217.842,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T105.csv,,,,,,
1_tooluseinVR,d1-019,1,106,5,4,2221.895,2223.117,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T106.csv,,,,,,
1_tooluseinVR,d1-019,1,107,5,5,2227.17,2227.826,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T107.csv,,,,,,
1_tooluseinVR,d1-019,1,108,5,6,2231.879,2233.923,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T108.csv,,,,,,
1_tooluseinVR,d1-019,1,109,5,7,2237.976,2240.542,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T109.csv,,,,,,
1_tooluseinVR,d1-019,1,110,5,8,2244.595,2246.461,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T110.csv,,,,,,
1_tooluseinVR,d1-019,1,111,5,9,2250.515,2252.503,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T111.csv,,,,,,
1_tooluseinVR,d1-019,1,112,5,10,2256.546,2257.345,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T112.csv,,,,,,
1_tooluseinVR,d1-019,1,113,5,11,2261.399,2262.554,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T113.csv,,,,,,
1_tooluseinVR,d1-019,1,114,5,12,2266.608,2267.263,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T114.csv,,,,,,
1_tooluseinVR,d1-019,1,115,5,13,2271.316,2275.914,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T115.csv,,,,,,
1_tooluseinVR,d1-019,1,116,5,14,2279.957,2281.301,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T116.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T116.csv,,,,,,
1_tooluseinVR,d1-019,1,117,5,15,2285.354,2288.63,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T117.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T117.csv,,,,,,
1_tooluseinVR,d1-019,1,118,5,16,2292.684,2294.239,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T118.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T118.csv,,,,,,
1_tooluseinVR,d1-019,1,119,5,17,2298.281,2302.202,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T119.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T119.csv,,,,,,
1_tooluseinVR,d1-019,1,120,5,18,2306.255,2309.398,1_tooluseinVR/d1-019/S001/trackers/landmark/landmarkstimulus_estimates_T120.csv,1_tooluseinVR/d1-019/S001/trackers/landmark/landmark_eyeTrackingData_T120.csv,,,,,,
