experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0,tool_reach_eyeTrackingData_location_0
1_tooluseinVR,d1-020,1,77,3,41,2293.321,2299.896,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv
1_tooluseinVR,d1-020,1,78,3,42,2302.853,2310.937,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv
1_tooluseinVR,d1-020,1,79,3,43,2313.891,2320.864,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv
1_tooluseinVR,d1-020,1,80,3,44,2323.82,2331.138,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv
1_tooluseinVR,d1-020,1,81,3,45,2334.094,2341.4,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv
1_tooluseinVR,d1-020,1,82,3,46,2344.354,2352.638,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv
1_tooluseinVR,d1-020,1,83,3,47,2355.594,2361.524,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv
1_tooluseinVR,d1-020,1,84,3,48,2364.479,2370.677,,,,,,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv,1_tooluseinVR/d1-020/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv
1_tooluseinVR,d1-020,1,85,4,1,2604.677,2609.887,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T085.csv,,,,,
1_tooluseinVR,d1-020,1,86,4,2,2618.272,2623.191,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T086.csv,,,,,
1_tooluseinVR,d1-020,1,87,4,3,2626.147,2630.822,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T087.csv,,,,,
1_tooluseinVR,d1-020,1,88,4,4,2633.777,2638.985,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T088.csv,,,,,
1_tooluseinVR,d1-020,1,89,4,5,2645.692,2650.546,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T089.csv,,,,,
1_tooluseinVR,d1-020,1,90,4,6,2655.133,2660.575,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T090.csv,,,,,
1_tooluseinVR,d1-020,1,91,4,7,2663.529,2668.394,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T091.csv,,,,,
1_tooluseinVR,d1-020,1,92,4,8,2671.348,2676.267,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T092.csv,,,,,
1_tooluseinVR,d1-020,1,93,4,9,2679.61,2684.496,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T093.csv,,,,,
1_tooluseinVR,d1-020,1,94,4,10,2688.663,2693.813,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T094.csv,,,,,
1_tooluseinVR,d1-020,1,95,4,11,2696.769,2701.744,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T095.csv,,,,,
1_tooluseinVR,d1-020,1,96,4,12,2704.821,2709.896,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T096.csv,,,,,
1_tooluseinVR,d1-020,1,97,4,13,2715.739,2720.658,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T097.csv,,,,,
1_tooluseinVR,d1-020,1,98,4,14,2724.433,2729.997,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T098.csv,,,,,
1_tooluseinVR,d1-020,1,99,4,15,2734.851,2739.513,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T099.csv,,,,,
1_tooluseinVR,d1-020,1,100,4,16,2742.47,2747.779,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T100.csv,,,,,
1_tooluseinVR,d1-020,1,101,4,17,2751.81,2756.729,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T101.csv,,,,,
1_tooluseinVR,d1-020,1,102,4,18,2765.07,2769.99,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,1_tooluseinVR/d1-020/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T102.csv,,,,,
1_tooluseinVR,d1-020,1,103,5,1,2988.243,2989.187,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T103.csv,,,
1_tooluseinVR,d1-020,1,104,5,2,2993.241,2996.872,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T104.csv,,,
1_tooluseinVR,d1-020,1,105,5,3,3000.926,3003.092,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T105.csv,,,
1_tooluseinVR,d1-020,1,106,5,4,3007.146,3008.356,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T106.csv,,,
1_tooluseinVR,d1-020,1,107,5,5,3012.409,3013.953,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T107.csv,,,
1_tooluseinVR,d1-020,1,108,5,6,3018.007,3021.772,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T108.csv,,,
1_tooluseinVR,d1-020,1,109,5,7,3025.825,3027.736,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T109.csv,,,
1_tooluseinVR,d1-020,1,110,5,8,3031.789,3033.2,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T110.csv,,,
1_tooluseinVR,d1-020,1,111,5,9,3037.253,3038.142,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T111.csv,,,
1_tooluseinVR,d1-020,1,112,5,10,3042.196,3043.928,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T112.csv,,,
1_tooluseinVR,d1-020,1,113,5,11,3047.982,3050.847,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T113.csv,,,
1_tooluseinVR,d1-020,1,114,5,12,3054.901,3056.211,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T114.csv,,,
1_tooluseinVR,d1-020,1,115,5,13,3060.265,3065.029,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T115.csv,,,
1_tooluseinVR,d1-020,1,116,5,14,3069.083,3069.849,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T116.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T116.csv,,,
1_tooluseinVR,d1-020,1,117,5,15,3073.903,3075.346,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T117.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T117.csv,,,
1_tooluseinVR,d1-020,1,118,5,16,3079.4,3080.6,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T118.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T118.csv,,,
1_tooluseinVR,d1-020,1,119,5,17,3084.653,3086.397,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T119.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T119.csv,,,
1_tooluseinVR,d1-020,1,120,5,18,3090.45,3091.528,,,,1_tooluseinVR/d1-020/S001/trackers/landmark/landmarkstimulus_estimates_T120.csv,1_tooluseinVR/d1-020/S001/trackers/landmark/landmark_eyeTrackingData_T120.csv,,,
