experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_eyeTrackingData_location_0,manual_reach_ppt_hand_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-012,1,77,3,41,1851.988,1858.261,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
1_tooluseinVR,d1-012,1,78,3,42,1861.217,1867.703,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
1_tooluseinVR,d1-012,1,79,3,43,1870.656,1877.087,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
1_tooluseinVR,d1-012,1,80,3,44,1880.04,1886.571,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
1_tooluseinVR,d1-012,1,81,3,45,1889.523,1896.665,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
1_tooluseinVR,d1-012,1,82,3,46,1899.621,1905.63,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
1_tooluseinVR,d1-012,1,83,3,47,1908.584,1915.157,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
1_tooluseinVR,d1-012,1,84,3,48,1918.112,1924.286,,,,,,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv,1_tooluseinVR/d1-012/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
1_tooluseinVR,d1-012,1,85,4,1,2089.11,2094.994,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T085.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,,,
1_tooluseinVR,d1-012,1,86,4,2,2097.95,2103.314,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T086.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,,,
1_tooluseinVR,d1-012,1,87,4,3,2106.269,2111.554,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T087.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,,,
1_tooluseinVR,d1-012,1,88,4,4,2114.509,2119.418,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T088.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,,,
1_tooluseinVR,d1-012,1,89,4,5,2124.303,2128.801,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T089.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,,,
1_tooluseinVR,d1-012,1,90,4,6,2131.756,2136.618,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T090.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,,,
1_tooluseinVR,d1-012,1,91,4,7,2139.574,2144.54,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T091.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,,,
1_tooluseinVR,d1-012,1,92,4,8,2147.492,2152.735,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T092.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,,,
1_tooluseinVR,d1-012,1,93,4,9,2158.721,2163.439,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T093.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,,,
1_tooluseinVR,d1-012,1,94,4,10,2166.396,2171.104,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T094.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,,,
1_tooluseinVR,d1-012,1,95,4,11,2174.059,2178.768,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T095.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,,,
1_tooluseinVR,d1-012,1,96,4,12,2181.721,2186.686,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T096.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,,,
1_tooluseinVR,d1-012,1,97,4,13,2189.64,2194.437,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T097.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,,,
1_tooluseinVR,d1-012,1,98,4,14,2197.392,2202.321,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T098.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,,,
1_tooluseinVR,d1-012,1,99,4,15,2205.278,2210.196,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T099.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,,,
1_tooluseinVR,d1-012,1,100,4,16,2213.152,2218.903,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T100.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,,,
1_tooluseinVR,d1-012,1,101,4,17,2221.858,2225.912,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T101.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,,,
1_tooluseinVR,d1-012,1,102,4,18,2228.866,2232.731,,,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T102.csv,1_tooluseinVR/d1-012/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,,,
1_tooluseinVR,d1-012,1,103,5,1,2404.841,2408.749,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T103.csv,,,,,,
1_tooluseinVR,d1-012,1,104,5,2,2412.792,2416.403,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T104.csv,,,,,,
1_tooluseinVR,d1-012,1,105,5,3,2420.456,2422.809,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T105.csv,,,,,,
1_tooluseinVR,d1-012,1,106,5,4,2426.852,2427.485,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T106.csv,,,,,,
1_tooluseinVR,d1-012,1,107,5,5,2431.528,2434.136,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T107.csv,,,,,,
1_tooluseinVR,d1-012,1,108,5,6,2438.18,2439.725,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T108.csv,,,,,,
1_tooluseinVR,d1-012,1,109,5,7,2443.778,2448.287,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T109.csv,,,,,,
1_tooluseinVR,d1-012,1,110,5,8,2452.341,2453.718,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T110.csv,,,,,,
1_tooluseinVR,d1-012,1,111,5,9,2457.771,2461.125,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T111.csv,,,,,,
1_tooluseinVR,d1-012,1,112,5,10,2465.178,2467.289,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T112.csv,,,,,,
1_tooluseinVR,d1-012,1,113,5,11,2471.343,2473.118,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T113.csv,,,,,,
1_tooluseinVR,d1-012,1,114,5,12,2477.151,2479.361,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T114.csv,,,,,,
1_tooluseinVR,d1-012,1,115,5,13,2483.414,2486,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T115.csv,,,,,,
1_tooluseinVR,d1-012,1,116,5,14,2490.045,2493.643,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T116.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T116.csv,,,,,,
1_tooluseinVR,d1-012,1,117,5,15,2497.686,2498.774,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T117.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T117.csv,,,,,,
1_tooluseinVR,d1-012,1,118,5,16,2502.828,2507.514,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T118.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T118.csv,,,,,,
1_tooluseinVR,d1-012,1,119,5,17,2511.555,2513.945,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T119.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T119.csv,,,,,,
1_tooluseinVR,d1-012,1,120,5,18,2517.999,2519.342,1_tooluseinVR/d1-012/S001/trackers/landmark/landmarkstimulus_estimates_T120.csv,1_tooluseinVR/d1-012/S001/trackers/landmark/landmark_eyeTrackingData_T120.csv,,,,,,
