experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_eyeTrackingData_location_0,manual_reach_ppt_hand_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0,tool_reach_eyeTrackingData_location_0
1_tooluseinVR,d1-006,1,78,3,42,1849.087,1855.031,,,,,,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv
1_tooluseinVR,d1-006,1,79,3,43,1857.985,1863.826,,,,,,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv
1_tooluseinVR,d1-006,1,80,3,44,1866.779,1871.234,,,,,,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv
1_tooluseinVR,d1-006,1,81,3,45,1874.187,1879.73,,,,,,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv
1_tooluseinVR,d1-006,1,82,3,46,1882.683,1887.859,,,,,,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv
1_tooluseinVR,d1-006,1,83,3,47,1890.813,1895.322,,,,,,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv
1_tooluseinVR,d1-006,1,84,3,48,1898.276,1903.797,,,,,,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv,1_tooluseinVR/d1-006/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv
1_tooluseinVR,d1-006,1,85,4,1,2008.498,2012.523,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T085.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T085.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T085.csv,,,
1_tooluseinVR,d1-006,1,86,4,2,2015.474,2019.486,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T086.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T086.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T086.csv,,,
1_tooluseinVR,d1-006,1,87,4,3,2022.439,2026.569,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T087.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T087.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T087.csv,,,
1_tooluseinVR,d1-006,1,88,4,4,2029.525,2033.989,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T088.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T088.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T088.csv,,,
1_tooluseinVR,d1-006,1,89,4,5,2036.941,2040.896,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T089.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T089.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T089.csv,,,
1_tooluseinVR,d1-006,1,90,4,6,2043.851,2048.938,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T090.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T090.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T090.csv,,,
1_tooluseinVR,d1-006,1,91,4,7,2051.889,2056.043,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T091.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T091.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T091.csv,,,
1_tooluseinVR,d1-006,1,92,4,8,2058.999,2063.42,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T092.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T092.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T092.csv,,,
1_tooluseinVR,d1-006,1,93,4,9,2066.373,2070.938,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T093.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T093.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T093.csv,,,
1_tooluseinVR,d1-006,1,94,4,10,2073.893,2078.069,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T094.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T094.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T094.csv,,,
1_tooluseinVR,d1-006,1,95,4,11,2081.023,2085.708,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T095.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T095.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T095.csv,,,
1_tooluseinVR,d1-006,1,96,4,12,2089.973,2094.149,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T096.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T096.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T096.csv,,,
1_tooluseinVR,d1-006,1,97,4,13,2097.103,2101.381,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T097.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T097.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T097.csv,,,
1_tooluseinVR,d1-006,1,98,4,14,2107.254,2112.098,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T098.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T098.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T098.csv,,,
1_tooluseinVR,d1-006,1,99,4,15,2115.051,2119.338,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T099.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T099.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T099.csv,,,
1_tooluseinVR,d1-006,1,100,4,16,2122.29,2126.489,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T100.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T100.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T100.csv,,,
1_tooluseinVR,d1-006,1,101,4,17,2129.444,2134.007,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T101.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T101.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T101.csv,,,
1_tooluseinVR,d1-006,1,102,4,18,2136.962,2140.706,,,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T102.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T102.csv,1_tooluseinVR/d1-006/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T102.csv,,,
1_tooluseinVR,d1-006,1,103,5,1,2238.35,2239.282,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T103.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T103.csv,,,,,,
1_tooluseinVR,d1-006,1,104,5,2,2243.326,2243.781,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T104.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T104.csv,,,,,,
1_tooluseinVR,d1-006,1,105,5,3,2247.945,2250.177,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T105.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T105.csv,,,,,,
1_tooluseinVR,d1-006,1,106,5,4,2265.881,2266.692,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T106.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T106.csv,,,,,,
1_tooluseinVR,d1-006,1,107,5,5,2270.745,2271.623,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T107.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T107.csv,,,,,,
1_tooluseinVR,d1-006,1,108,5,6,2277.931,2278.453,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T108.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T108.csv,,,,,,
1_tooluseinVR,d1-006,1,109,5,7,2294.701,2295.179,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T109.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T109.csv,,,,,,
1_tooluseinVR,d1-006,1,110,5,8,2299.232,2299.643,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T110.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T110.csv,,,,,,
1_tooluseinVR,d1-006,1,111,5,9,2307.193,2308.361,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T111.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T111.csv,,,,,,
1_tooluseinVR,d1-006,1,112,5,10,2312.403,2313.592,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T112.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T112.csv,,,,,,
1_tooluseinVR,d1-006,1,113,5,11,2317.646,2318.39,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T113.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T113.csv,,,,,,
1_tooluseinVR,d1-006,1,114,5,12,2335.615,2336.537,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T114.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T114.csv,,,,,,
1_tooluseinVR,d1-006,1,115,5,13,2341.235,2342.745,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T115.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T115.csv,,,,,,
1_tooluseinVR,d1-006,1,116,5,14,2357.827,2359.97,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T116.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T116.csv,,,,,,
1_tooluseinVR,d1-006,1,117,5,15,2371.842,2373.486,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T117.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T117.csv,,,,,,
1_tooluseinVR,d1-006,1,118,5,16,2377.529,2379.339,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T118.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T118.csv,,,,,,
1_tooluseinVR,d1-006,1,119,5,17,2383.381,2385.458,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T119.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T119.csv,,,,,,
1_tooluseinVR,d1-006,1,120,5,18,2389.512,2390.456,1_tooluseinVR/d1-006/S001/trackers/landmark/landmarkstimulus_estimates_T120.csv,1_tooluseinVR/d1-006/S001/trackers/landmark/landmark_eyeTrackingData_T120.csv,,,,,,
