experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-001,1,65,3,29,1643.313,1648.421,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T065.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T065.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T065.csv
3_avatartooluse,d3-001,1,66,3,30,1651.375,1656.384,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T066.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T066.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T066.csv
3_avatartooluse,d3-001,1,67,3,31,1659.339,1663.814,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T067.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T067.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T067.csv
3_avatartooluse,d3-001,1,68,3,32,1666.765,1671,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T068.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T068.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T068.csv
3_avatartooluse,d3-001,1,69,3,33,1673.954,1678.485,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T069.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T069.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T069.csv
3_avatartooluse,d3-001,1,70,3,34,1681.439,1686.004,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T070.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T070.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T070.csv
3_avatartooluse,d3-001,1,71,3,35,1688.958,1693.356,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T071.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T071.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T071.csv
3_avatartooluse,d3-001,1,72,3,36,1696.31,1700.552,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T072.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T072.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T072.csv
3_avatartooluse,d3-001,1,73,3,37,1703.506,1707.804,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T073.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T073.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T073.csv
3_avatartooluse,d3-001,1,74,3,38,1710.759,1714.868,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T074.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T074.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T074.csv
3_avatartooluse,d3-001,1,75,3,39,1717.822,1722.329,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T075.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T075.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T075.csv
3_avatartooluse,d3-001,1,76,3,40,1725.285,1729.605,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T076.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T076.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T076.csv
3_avatartooluse,d3-001,1,77,3,41,1732.559,1736.976,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T077.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T077.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T077.csv
3_avatartooluse,d3-001,1,78,3,42,1739.934,1744.498,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-001,1,79,3,43,1747.452,1751.778,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-001,1,80,3,44,1754.738,1759.203,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-001,1,81,3,45,1762.156,1766.71,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-001,1,82,3,46,1769.664,1774.351,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-001,1,83,3,47,1777.305,1781.636,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-001,1,84,3,48,1784.591,1803.804,,,,,,,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-001/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-001,1,85,4,1,1927.368,1931.188,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T085.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T085.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T085.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T085.csv,,,,
3_avatartooluse,d3-001,1,86,4,2,1934.142,1937.806,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T086.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T086.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T086.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T086.csv,,,,
3_avatartooluse,d3-001,1,87,4,3,1940.762,1944.637,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T087.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T087.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T087.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T087.csv,,,,
3_avatartooluse,d3-001,1,88,4,4,1947.592,1951.379,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T088.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T088.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T088.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T088.csv,,,,
3_avatartooluse,d3-001,1,89,4,5,1954.333,1958.153,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T089.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T089.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T089.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T089.csv,,,,
3_avatartooluse,d3-001,1,90,4,6,1961.107,1964.795,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T090.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T090.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T090.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T090.csv,,,,
3_avatartooluse,d3-001,1,91,4,7,1967.749,1971.502,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T091.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T091.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T091.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T091.csv,,,,
3_avatartooluse,d3-001,1,92,4,8,1974.457,1978.454,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T092.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T092.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T092.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T092.csv,,,,
3_avatartooluse,d3-001,1,93,4,9,1982.131,1986.018,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T093.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T093.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T093.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T093.csv,,,,
3_avatartooluse,d3-001,1,94,4,10,1988.972,1992.97,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T094.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T094.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T094.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T094.csv,,,,
3_avatartooluse,d3-001,1,95,4,11,1995.924,2000.067,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T095.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T095.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T095.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T095.csv,,,,
3_avatartooluse,d3-001,1,96,4,12,2003.021,2006.997,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T096.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T096.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T096.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T096.csv,,,,
3_avatartooluse,d3-001,1,97,4,13,2015.537,2019.18,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T097.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T097.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T097.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T097.csv,,,,
3_avatartooluse,d3-001,1,98,4,14,2022.134,2026.065,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T098.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T098.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T098.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T098.csv,,,,
3_avatartooluse,d3-001,1,99,4,15,2029.02,2032.696,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T099.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T099.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T099.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T099.csv,,,,
3_avatartooluse,d3-001,1,100,4,16,2035.65,2039.37,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T100.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T100.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T100.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T100.csv,,,,
3_avatartooluse,d3-001,1,101,4,17,2042.325,2046.156,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T101.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T101.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T101.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T101.csv,,,,
3_avatartooluse,d3-001,1,102,4,18,2049.11,2060.239,,,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_vrpn_movement_T102.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_gaze_data_T102.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T102.csv,3_avatartooluse/d3-001/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T102.csv,,,,
3_avatartooluse,d3-001,1,103,5,1,2137.225,2139.49,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T103.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T103.csv,,,,,,,,
3_avatartooluse,d3-001,1,104,5,2,2143.544,2145.398,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T104.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T104.csv,,,,,,,,
3_avatartooluse,d3-001,1,105,5,3,2149.441,2152.728,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T105.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T105.csv,,,,,,,,
3_avatartooluse,d3-001,1,106,5,4,2156.782,2160.725,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T106.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T106.csv,,,,,,,,
3_avatartooluse,d3-001,1,107,5,5,2164.767,2168.254,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T107.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T107.csv,,,,,,,,
3_avatartooluse,d3-001,1,108,5,6,2172.308,2176.75,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T108.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T108.csv,,,,,,,,
3_avatartooluse,d3-001,1,109,5,7,2180.804,2182.336,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T109.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T109.csv,,,,,,,,
3_avatartooluse,d3-001,1,110,5,8,2186.39,2188.645,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T110.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T110.csv,,,,,,,,
3_avatartooluse,d3-001,1,111,5,9,2192.698,2194.631,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T111.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T111.csv,,,,,,,,
3_avatartooluse,d3-001,1,112,5,10,2198.684,2202.827,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T112.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T112.csv,,,,,,,,
3_avatartooluse,d3-001,1,113,5,11,2206.88,2214.666,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T113.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T113.csv,,,,,,,,
3_avatartooluse,d3-001,1,114,5,12,2218.719,2222.906,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T114.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T114.csv,,,,,,,,
3_avatartooluse,d3-001,1,115,5,13,2226.96,2228.137,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T115.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T115.csv,,,,,,,,
3_avatartooluse,d3-001,1,116,5,14,2232.191,2233.557,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T116.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T116.csv,,,,,,,,
3_avatartooluse,d3-001,1,117,5,15,2237.611,2239.398,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T117.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T117.csv,,,,,,,,
3_avatartooluse,d3-001,1,118,5,16,2243.441,2245.329,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T118.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T118.csv,,,,,,,,
3_avatartooluse,d3-001,1,119,5,17,2249.383,2254.78,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T119.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T119.csv,,,,,,,,
3_avatartooluse,d3-001,1,120,5,18,2258.823,2261.21,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_estimates_T120.csv,3_avatartooluse/d3-001/S001/trackers/landmark/landmark_gaze_data_T120.csv,,,,,,,,
