experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,openvr_position_offset_x,openvr_position_offset_y,openvr_position_offset_z,openvr_rotation_offset_x,openvr_rotation_offset_y,openvr_rotation_offset_z,openvr_scale_offset_x,openvr_scale_offset_y,openvr_scale_offset_z,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-024,2,59,3,23,885.5727,890.4973,0,0,0,0.131504,1.91,0.111057,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T059.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T059.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T059.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T059.csv
3_avatartooluse,d3-024,2,60,3,24,893.4573,898.0521,0,0,0,0.13145,1.91,0.110886,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T060.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T060.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T060.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T060.csv
3_avatartooluse,d3-024,2,61,3,25,901.009,905.7912,0,0,0,0.13145,1.91,0.110886,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T061.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T061.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T061.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T061.csv
3_avatartooluse,d3-024,2,62,3,26,908.751,913.1993,0,0,0,0.130353,1.91,0.110935,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T062.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T062.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T062.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T062.csv
3_avatartooluse,d3-024,2,63,3,27,916.1559,920.6248,0,0,0,0.130353,1.91,0.110935,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T063.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T063.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T063.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T063.csv
3_avatartooluse,d3-024,2,64,3,28,923.5773,927.9258,0,0,0,0.130353,1.71,0.110935,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T064.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T064.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T064.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T064.csv
3_avatartooluse,d3-024,2,65,3,29,930.8795,935.341,0,0,0,0.130353,1.71,0.110935,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T065.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T065.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T065.csv
3_avatartooluse,d3-024,2,66,3,30,938.2983,942.7395,0,0,0,0.133488,1.71,0.11145,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T066.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T066.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T066.csv
3_avatartooluse,d3-024,2,67,3,31,945.6949,950.3112,0,0,0,0.133488,1.71,0.11145,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T067.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T067.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T067.csv
3_avatartooluse,d3-024,2,68,3,32,953.2631,957.4493,0,0,0,0.133488,1.63,0.11145,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T068.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T068.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T068.csv
3_avatartooluse,d3-024,2,69,3,33,960.4039,964.8968,0,0,0,0.134983,1.63,0.110287,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T069.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T069.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T069.csv
3_avatartooluse,d3-024,2,70,3,34,967.8562,972.327,0,0,0,0.134983,1.63,0.110287,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T070.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T070.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T070.csv
3_avatartooluse,d3-024,2,71,3,35,975.2861,979.9065,0,0,0,0.137746,1.63,0.113194,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T071.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T071.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T071.csv
3_avatartooluse,d3-024,2,72,3,36,982.8605,986.958,0,0,0,0.139815,1.63,0.118382,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T072.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T072.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T072.csv
3_avatartooluse,d3-024,2,73,3,37,989.9116,994.1882,0,0,0,0.140376,1.63,0.126469,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T073.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T073.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T073.csv
3_avatartooluse,d3-024,2,74,3,38,997.1422,1001.196,0,0,0,0.140376,1.63,0.126469,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T074.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T074.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T074.csv
3_avatartooluse,d3-024,2,75,3,39,1004.158,1008.215,0,0,0,0.140376,1.63,0.126469,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T075.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T075.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T075.csv
3_avatartooluse,d3-024,2,76,3,40,1011.169,1015.154,0,0,0,0.142282,1.63,0.12785,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T076.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T076.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T076.csv
3_avatartooluse,d3-024,2,77,3,41,1018.111,1022.108,0,0,0,0.142282,1.63,0.12785,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T077.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T077.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T077.csv
3_avatartooluse,d3-024,2,78,3,42,1025.062,1028.883,0,0,0,0.142282,1.63,0.12785,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-024,2,79,3,43,1031.837,1035.824,0,0,0,0.14285,1.63,0.13018,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-024,2,80,3,44,1038.778,1042.832,0,0,0,0.142871,1.63,0.135132,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-024,2,81,3,45,1045.786,1049.818,0,0,0,0.142871,1.63,0.135132,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-024,2,82,3,46,1052.771,1056.476,0,0,0,0.13426,1.63,0.138638,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-024,2,83,3,47,1059.435,1063.078,0,0,0,0.134745,1.63,0.14428,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-024,2,84,3,48,1066.032,1085.134,0,0,0,0.134745,1.63,0.14428,1,1,1,,,,,,,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-024/S002/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-024,2,85,4,1,1252.722,1256.309,0,0,0,0.145218,1.23,0.121658,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T085.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T085.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T085.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T085.csv,,,,,,
3_avatartooluse,d3-024,2,86,4,2,1259.269,1262.762,0,0,0,0.145218,1.23,0.121658,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T086.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T086.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T086.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T086.csv,,,,,,
3_avatartooluse,d3-024,2,87,4,3,1265.716,1269.181,0,0,0,0.142851,1.23,0.121849,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T087.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T087.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T087.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T087.csv,,,,,,
3_avatartooluse,d3-024,2,88,4,4,1272.136,1275.557,0,0,0,0.138275,1.23,0.120613,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T088.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T088.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T088.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T088.csv,,,,,,
3_avatartooluse,d3-024,2,89,4,5,1278.51,1282.098,0,0,0,0.138275,1.23,0.120613,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T089.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T089.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T089.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T089.csv,,,,,,
3_avatartooluse,d3-024,2,90,4,6,1285.051,1288.472,0,0,0,0.134805,1.23,0.118923,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T090.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T090.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T090.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T090.csv,,,,,,
3_avatartooluse,d3-024,2,91,4,7,1291.426,1295.057,0,0,0,0.125415,1.23,0.115887,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T091.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T091.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T091.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T091.csv,,,,,,
3_avatartooluse,d3-024,2,92,4,8,1298.012,1301.242,0,0,0,0.125415,1.23,0.115887,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T092.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T092.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T092.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T092.csv,,,,,,
3_avatartooluse,d3-024,2,93,4,9,1304.198,1307.493,0,0,0,0.120337,1.23,0.115788,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T093.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T093.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T093.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T093.csv,,,,,,
3_avatartooluse,d3-024,2,94,4,10,1310.451,1314.038,0,0,0,0.120337,1.23,0.115788,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T094.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T094.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T094.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T094.csv,,,,,,
3_avatartooluse,d3-024,2,95,4,11,1316.992,1320.435,0,0,0,0.120084,1.23,0.117443,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T095.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T095.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T095.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T095.csv,,,,,,
3_avatartooluse,d3-024,2,96,4,12,1323.389,1327.108,0,0,0,0.115841,1.23,0.116921,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T096.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T096.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T096.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T096.csv,,,,,,
3_avatartooluse,d3-024,2,97,4,13,1330.063,1333.65,0,0,0,0.115841,1.23,0.116921,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T097.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T097.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T097.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T097.csv,,,,,,
3_avatartooluse,d3-024,2,98,4,14,1336.605,1340.503,0,0,0,0.113382,1.23,0.117432,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T098.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T098.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T098.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T098.csv,,,,,,
3_avatartooluse,d3-024,2,99,4,15,1343.457,1347.273,0,0,0,0.113382,1.23,0.117432,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T099.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T099.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T099.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T099.csv,,,,,,
3_avatartooluse,d3-024,2,100,4,16,1350.232,1353.775,0,0,0,0.116006,1.23,0.118637,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T100.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T100.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T100.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T100.csv,,,,,,
3_avatartooluse,d3-024,2,101,4,17,1356.729,1360.394,0,0,0,0.116006,1.23,0.118637,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T101.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T101.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T101.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T101.csv,,,,,,
3_avatartooluse,d3-024,2,102,4,18,1363.347,1374.075,0,0,0,0.116408,1.23,0.12075,1,1,1,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_vrpn_movement_T102.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_gaze_data_T102.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T102.csv,3_avatartooluse/d3-024/S002/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T102.csv,,,,,,
3_avatartooluse,d3-024,2,103,5,1,1447.714,1454.56,0,0,0,0.138375,1.23,0.118622,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T103.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T103.csv,,,,
3_avatartooluse,d3-024,2,104,5,2,1458.614,1460.335,0,0,0,0.142034,1.23,0.114422,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T104.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T104.csv,,,,
3_avatartooluse,d3-024,2,105,5,3,1464.389,1469.042,0,0,0,0.143925,1.23,0.1124,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T105.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T105.csv,,,,
3_avatartooluse,d3-024,2,106,5,4,1473.085,1475.183,0,0,0,0.145062,1.23,0.110737,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T106.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T106.csv,,,,
3_avatartooluse,d3-024,2,107,5,5,1479.237,1484.59,0,0,0,0.145062,1.23,0.110737,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T107.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T107.csv,,,,
3_avatartooluse,d3-024,2,108,5,6,1488.634,1492.987,0,0,0,0.143075,1.23,0.111885,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T108.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T108.csv,,,,
3_avatartooluse,d3-024,2,109,5,7,1497.029,1501.594,0,0,0,0.141911,1.23,0.11367,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T109.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T109.csv,,,,
3_avatartooluse,d3-024,2,110,5,8,1505.647,1509.501,0,0,0,0.146136,1.23,0.108673,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T110.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T110.csv,,,,
3_avatartooluse,d3-024,2,111,5,9,1513.543,1517.353,0,0,0,0.146325,1.23,0.106129,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T111.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T111.csv,,,,
3_avatartooluse,d3-024,2,112,5,10,1521.406,1526.282,0,0,0,0.143885,1.23,0.104847,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T112.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T112.csv,,,,
3_avatartooluse,d3-024,2,113,5,11,1530.336,1539.051,0,0,0,0.145415,1.23,0.105396,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T113.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T113.csv,,,,
3_avatartooluse,d3-024,2,114,5,12,1543.085,1545.398,0,0,0,0.142782,1.23,0.107399,1,1,1,,,,,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_estimates_T114.csv,3_avatartooluse/d3-024/S002/trackers/landmark/landmark_gaze_data_T114.csv,,,,
