ppid,experiment,order,block,trial,time,target,lapse_fix_target,error,lapse_fix_error,forearmlength,closest_to,lapse
d2-013,2_toolusenotinVR,first,4,4,post,Elbow,Elbow,-0.026,-0.026,0.2449,Elbow,FALSE
d2-013,2_toolusenotinVR,first,4,5,post,Wrist,Wrist,-0.1121,-0.1121,0.2451,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,6,post,Forearm,Forearm,-0.0585,-0.0585,0.2449,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,7,post,Wrist,Wrist,-0.0879,-0.0879,0.2447,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,8,post,Forearm,Forearm,-0.0546,-0.0546,0.2446,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,9,post,Wrist,Wrist,-0.0872,-0.0872,0.2443,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,10,post,Elbow,Elbow,-0.0162,-0.0162,0.2444,Elbow,FALSE
d2-013,2_toolusenotinVR,first,4,11,post,Forearm,Forearm,-0.0096,-0.0096,0.2445,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,12,post,Elbow,Elbow,-0.0151,-0.0151,0.2445,Elbow,FALSE
d2-013,2_toolusenotinVR,first,4,13,post,Forearm,Forearm,-0.0443,-0.0443,0.244,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,14,post,Wrist,Wrist,-0.1088,-0.1088,0.2439,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,15,post,Forearm,Forearm,-0.1018,-0.1018,0.2443,Elbow,FALSE
d2-013,2_toolusenotinVR,first,4,16,post,Elbow,Elbow,-0.0436,-0.0436,0.2446,Elbow,FALSE
d2-013,2_toolusenotinVR,first,4,17,post,Wrist,Wrist,-0.1076,-0.1076,0.2446,Forearm,FALSE
d2-013,2_toolusenotinVR,first,4,18,post,Elbow,Elbow,-0.0581,-0.0581,0.2453,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,1,pre,Elbow,Elbow,-0.057,-0.057,0.2474,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,2,pre,Wrist,Wrist,-0.0071,-0.0071,0.2471,Wrist,FALSE
d2-014,2_toolusenotinVR,pre,2,3,pre,Elbow,Elbow,-0.0857,-0.0857,0.2486,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,4,pre,Forearm,Forearm,-0.0813,-0.0813,0.2491,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,5,pre,Wrist,Wrist,-0.0727,-0.0727,0.2491,Forearm,FALSE
d2-014,2_toolusenotinVR,pre,2,6,pre,Forearm,Forearm,-0.0752,-0.0752,0.2495,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,7,pre,Elbow,Elbow,-0.0852,-0.0852,0.2498,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,8,pre,Wrist,Wrist,-0.119,-0.119,0.2497,Forearm,FALSE
d2-014,2_toolusenotinVR,pre,2,9,pre,Elbow,Elbow,-0.0858,-0.0858,0.2502,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,10,pre,Forearm,Forearm,-0.0745,-0.0745,0.2501,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,11,pre,Wrist,Wrist,-0.0938,-0.0938,0.2501,Forearm,FALSE
d2-014,2_toolusenotinVR,pre,2,12,pre,Forearm,Forearm,-0.066,-0.066,0.25,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,13,pre,Elbow,Elbow,-0.0267,-0.0267,0.2499,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,14,pre,Wrist,Wrist,-0.0857,-0.0857,0.2502,Forearm,FALSE
d2-014,2_toolusenotinVR,pre,2,15,pre,Elbow,Elbow,-0.0245,-0.0245,0.2502,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,16,pre,Forearm,Forearm,-0.0848,-0.0848,0.2503,Elbow,FALSE
d2-014,2_toolusenotinVR,pre,2,17,pre,Wrist,Wrist,-0.0632,-0.0632,0.2499,Forearm,FALSE
d2-014,2_toolusenotinVR,pre,2,18,pre,Forearm,Forearm,-0.0376,-0.0376,0.2506,Forearm,FALSE
d2-014,2_toolusenotinVR,second,5,1,post,Elbow,Elbow,-0.0102,-0.0102,0.2482,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,2,post,Forearm,Forearm,-0.0618,-0.0618,0.2482,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,3,post,Wrist,Wrist,-0.0517,-0.0517,0.2489,Wrist,FALSE
d2-014,2_toolusenotinVR,second,5,4,post,Elbow,Elbow,-0.0396,-0.0396,0.249,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,5,post,Wrist,Wrist,-0.0699,-0.0699,0.2496,Forearm,FALSE
d2-014,2_toolusenotinVR,second,5,6,post,Forearm,Forearm,-0.0451,-0.0451,0.2501,Forearm,FALSE
d2-014,2_toolusenotinVR,second,5,7,post,Elbow,Elbow,-0.0243,-0.0243,0.2502,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,8,post,Forearm,Forearm,-0.0353,-0.0353,0.2505,Forearm,FALSE
d2-014,2_toolusenotinVR,second,5,9,post,Wrist,Wrist,-0.083,-0.083,0.2502,Forearm,FALSE
d2-014,2_toolusenotinVR,second,5,10,post,Elbow,Elbow,-0.0541,-0.0541,0.25,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,11,post,Wrist,Wrist,-0.0954,-0.0954,0.2489,Forearm,FALSE
d2-014,2_toolusenotinVR,second,5,12,post,Forearm,Forearm,-0.0724,-0.0724,0.2498,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,13,post,Wrist,Wrist,-0.0262,-0.0262,0.2498,Wrist,FALSE
d2-014,2_toolusenotinVR,second,5,14,post,Elbow,Elbow,-0.0352,-0.0352,0.2506,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,15,post,Wrist,Wrist,-0.0401,-0.0401,0.2512,Wrist,FALSE
d2-014,2_toolusenotinVR,second,5,16,post,Forearm,Forearm,-0.0362,-0.0362,0.2521,Forearm,FALSE
d2-014,2_toolusenotinVR,second,5,17,post,Elbow,Elbow,-0.0726,-0.0726,0.2518,Elbow,FALSE
d2-014,2_toolusenotinVR,second,5,18,post,Forearm,Forearm,-0.0485,-0.0485,0.2524,Forearm,FALSE
d2-015,2_toolusenotinVR,pre,2,1,pre,Wrist,Wrist,0.1456,0.1456,0.2024,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,2,pre,Elbow,Elbow,-0.0681,-0.0681,0.2018,Elbow,FALSE
d2-015,2_toolusenotinVR,pre,2,3,pre,Forearm,Forearm,0.0055,0.0055,0.2015,Forearm,FALSE
d2-015,2_toolusenotinVR,pre,2,4,pre,Wrist,Wrist,0.0841,0.0841,0.2015,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,5,pre,Elbow,Elbow,-0.0468,-0.0468,0.2014,Elbow,FALSE
d2-015,2_toolusenotinVR,pre,2,6,pre,Wrist,Wrist,0.0524,0.0524,0.2013,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,7,pre,Forearm,Forearm,0.06,0.06,0.2015,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,8,pre,Elbow,Elbow,-0.0809,-0.0809,0.2013,Elbow,FALSE
d2-015,2_toolusenotinVR,pre,2,9,pre,Forearm,Forearm,-0.0047,-0.0047,0.2008,Forearm,FALSE
d2-015,2_toolusenotinVR,pre,2,10,pre,Elbow,Elbow,-0.0904,-0.0904,0.201,Elbow,FALSE
d2-015,2_toolusenotinVR,pre,2,11,pre,Forearm,Forearm,0.0798,0.0798,0.2007,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,12,pre,Wrist,Wrist,0.1274,0.1274,0.2006,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,13,pre,Elbow,Elbow,-0.0485,-0.0485,0.2009,Elbow,FALSE
d2-015,2_toolusenotinVR,pre,2,14,pre,Wrist,Wrist,0.1024,0.1024,0.2011,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,15,pre,Forearm,Forearm,0.0235,0.0235,0.2012,Forearm,FALSE
d2-015,2_toolusenotinVR,pre,2,16,pre,Wrist,Wrist,0.0962,0.0962,0.2013,Wrist,FALSE
d2-015,2_toolusenotinVR,pre,2,17,pre,Elbow,Elbow,-0.0905,-0.0905,0.2018,Elbow,FALSE
d2-015,2_toolusenotinVR,pre,2,18,pre,Forearm,Forearm,0.0896,0.0896,0.2017,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,1,post,Forearm,Forearm,0.0346,0.0346,0.1975,Forearm,FALSE
d2-015,2_toolusenotinVR,second,5,2,post,Elbow,Elbow,-0.0733,-0.0733,0.1973,Elbow,FALSE
d2-015,2_toolusenotinVR,second,5,3,post,Wrist,Wrist,0.0612,0.0612,0.1967,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,4,post,Forearm,Forearm,0.0488,0.0488,0.1962,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,5,post,Wrist,Wrist,0.1067,0.1067,0.1958,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,6,post,Forearm,Forearm,0.0135,0.0135,0.1956,Forearm,FALSE
d2-015,2_toolusenotinVR,second,5,7,post,Wrist,Wrist,0.0679,0.0679,0.1953,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,8,post,Elbow,Elbow,-0.067,-0.067,0.1956,Elbow,FALSE
d2-015,2_toolusenotinVR,second,5,9,post,Wrist,Wrist,0.0877,0.0877,0.1949,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,10,post,Elbow,Elbow,-0.1053,-0.1053,0.195,Elbow,FALSE
d2-015,2_toolusenotinVR,second,5,11,post,Forearm,Forearm,0.0284,0.0284,0.1948,Forearm,FALSE
d2-015,2_toolusenotinVR,second,5,12,post,Wrist,Wrist,0.0683,0.0683,0.1943,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,13,post,Elbow,Elbow,-0.0238,-0.0238,0.1944,Elbow,FALSE
d2-015,2_toolusenotinVR,second,5,14,post,Forearm,Forearm,0.0621,0.0621,0.194,Wrist,FALSE
d2-015,2_toolusenotinVR,second,5,15,post,Elbow,Elbow,-0.0931,-0.0931,0.194,Elbow,FALSE
d2-015,2_toolusenotinVR,second,5,16,post,Forearm,Forearm,0.0165,0.0165,0.1939,Forearm,FALSE
d2-015,2_toolusenotinVR,second,5,17,post,Elbow,Elbow,-0.0623,-0.0623,0.1931,Elbow,FALSE
d2-015,2_toolusenotinVR,second,5,18,post,Wrist,Wrist,0.088,0.088,0.1929,Wrist,FALSE
d2-016,2_toolusenotinVR,pre,1,1,pre,Elbow,Elbow,-0.089,-0.089,0.1738,Elbow,FALSE
d2-016,2_toolusenotinVR,pre,1,2,pre,Forearm,Elbow,-0.093,-0.0081,0.1738,Elbow,TRUE
d2-016,2_toolusenotinVR,pre,1,3,pre,Elbow,Elbow,-0.1137,-0.1137,0.1743,Elbow,FALSE
d2-016,2_toolusenotinVR,pre,1,4,pre,Wrist,Wrist,-0.0721,-0.0721,0.1741,Forearm,FALSE
d2-016,2_toolusenotinVR,pre,1,5,pre,Forearm,Elbow,-0.0905,-0.00559999999999994,0.1741,Elbow,TRUE
d2-016,2_toolusenotinVR,pre,1,6,pre,Wrist,Wrist,-0.0568,-0.0568,0.1742,Forearm,FALSE
d2-016,2_toolusenotinVR,pre,1,7,pre,Forearm,Elbow,-0.1027,-0.0179999999999999,0.174,Elbow,TRUE
d2-016,2_toolusenotinVR,pre,1,8,pre,Elbow,Elbow,-0.1256,-0.1256,0.1744,Elbow,FALSE
d2-016,2_toolusenotinVR,pre,1,9,pre,Wrist,Forearm,-0.0887,-0.004,0.1739,Forearm,TRUE
d2-016,2_toolusenotinVR,pre,1,10,pre,Forearm,Forearm,-0.0534,-0.0534,0.1738,Elbow,FALSE
d2-016,2_toolusenotinVR,pre,1,11,pre,Wrist,Forearm,-0.0897,-0.00519999999999998,0.1736,Forearm,TRUE
d2-016,2_toolusenotinVR,pre,1,12,pre,Elbow,Elbow,-0.1245,-0.1245,0.1735,Elbow,FALSE
d2-016,2_toolusenotinVR,pre,1,13,pre,Forearm,Forearm,0.0327,0.0327,0.1734,Forearm,FALSE
d2-016,2_toolusenotinVR,pre,1,14,pre,Wrist,Forearm,-0.1033,-0.0188999999999999,0.1733,Forearm,TRUE
d2-016,2_toolusenotinVR,pre,1,15,pre,Elbow,Elbow,-0.1516,-0.1516,0.1733,Elbow,FALSE
d2-016,2_toolusenotinVR,pre,1,16,pre,Wrist,Forearm,-0.1138,-0.0294,0.1733,Forearm,TRUE
d2-016,2_toolusenotinVR,pre,1,17,pre,Forearm,Forearm,-0.0796,-0.0796,0.1733,Elbow,FALSE
d2-016,2_toolusenotinVR,pre,1,18,pre,Elbow,Elbow,-0.1846,-0.1846,0.1735,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,1,post,Wrist,Forearm,-0.1167,-0.0293,0.1801,Forearm,TRUE
d2-016,2_toolusenotinVR,first,4,2,post,Elbow,Elbow,-0.1211,-0.1211,0.1812,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,3,post,Forearm,Forearm,-0.0469,-0.0469,0.1818,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,4,post,Wrist,Wrist,-0.0901,-0.0901,0.1818,Forearm,FALSE
d2-016,2_toolusenotinVR,first,4,5,post,Elbow,Elbow,-0.1258,-0.1258,0.1826,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,6,post,Wrist,Wrist,-0.0906,-0.0906,0.1824,Forearm,FALSE
d2-016,2_toolusenotinVR,first,4,7,post,Forearm,Elbow,-0.0979,-0.00890000000000002,0.1825,Elbow,TRUE
d2-016,2_toolusenotinVR,first,4,8,post,Wrist,Elbow,-0.1492,0.029,0.1828,Elbow,TRUE
d2-016,2_toolusenotinVR,first,4,9,post,Elbow,Elbow,-0.1226,-0.1226,0.183,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,10,post,Wrist,Wrist,-0.0414,-0.0414,0.1831,Wrist,FALSE
d2-016,2_toolusenotinVR,first,4,11,post,Forearm,Forearm,-0.0698,-0.0698,0.1831,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,12,post,Elbow,Elbow,-0.0895,-0.0895,0.1834,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,13,post,Forearm,Elbow,-0.1135,-0.0242,0.1829,Elbow,TRUE
d2-016,2_toolusenotinVR,first,4,14,post,Elbow,Elbow,-0.1432,-0.1432,0.1832,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,15,post,Forearm,Forearm,-0.0608,-0.0608,0.1831,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,16,post,Wrist,Wrist,-0.0403,-0.0403,0.1833,Wrist,FALSE
d2-016,2_toolusenotinVR,first,4,17,post,Elbow,Elbow,-0.1335,-0.1335,0.184,Elbow,FALSE
d2-016,2_toolusenotinVR,first,4,18,post,Forearm,Forearm,-0.0354,-0.0354,0.1842,Forearm,FALSE
d2-017,2_toolusenotinVR,pre,2,1,pre,Forearm,Forearm,0.0318,0.0318,0.2255,Forearm,FALSE
d2-017,2_toolusenotinVR,pre,2,2,pre,Wrist,Wrist,0.0696,0.0696,0.2261,Wrist,FALSE
d2-017,2_toolusenotinVR,pre,2,3,pre,Forearm,Forearm,0.0314,0.0314,0.2269,Forearm,FALSE
d2-017,2_toolusenotinVR,pre,2,4,pre,Elbow,Elbow,-0.0595,-0.0595,0.2279,Elbow,FALSE
d2-017,2_toolusenotinVR,pre,2,5,pre,Wrist,Wrist,0.0047,0.0047,0.228,Wrist,FALSE
d2-017,2_toolusenotinVR,pre,2,6,pre,Elbow,Elbow,-0.0582,-0.0582,0.2284,Elbow,FALSE
d2-017,2_toolusenotinVR,pre,2,7,pre,Forearm,Forearm,-0.0498,-0.0498,0.2286,Forearm,FALSE
d2-017,2_toolusenotinVR,pre,2,8,pre,Wrist,Wrist,0.0233,0.0233,0.2288,Wrist,FALSE
d2-017,2_toolusenotinVR,pre,2,9,pre,Forearm,Forearm,-0.04,-0.04,0.2289,Forearm,FALSE
d2-017,2_toolusenotinVR,pre,2,10,pre,Wrist,Wrist,0.0537,0.0537,0.2289,Wrist,FALSE
d2-017,2_toolusenotinVR,pre,2,11,pre,Elbow,Elbow,-0.0473,-0.0473,0.2293,Elbow,FALSE
d2-017,2_toolusenotinVR,pre,2,12,pre,Forearm,Forearm,0.0198,0.0198,0.2283,Forearm,FALSE
d2-017,2_toolusenotinVR,pre,2,13,pre,Elbow,Elbow,-0.0352,-0.0352,0.228,Elbow,FALSE
d2-017,2_toolusenotinVR,pre,2,14,pre,Wrist,Wrist,0.0526,0.0526,0.2281,Wrist,FALSE
d2-017,2_toolusenotinVR,pre,2,15,pre,Elbow,Elbow,-0.0839,-0.0839,0.2288,Elbow,FALSE
d2-017,2_toolusenotinVR,pre,2,16,pre,Wrist,Wrist,-0.0357,-0.0357,0.2285,Wrist,FALSE
d2-017,2_toolusenotinVR,pre,2,17,pre,Forearm,Forearm,-0.0575,-0.0575,0.229,Elbow,FALSE
d2-017,2_toolusenotinVR,pre,2,18,pre,Elbow,Elbow,-0.1108,-0.1108,0.2291,Elbow,FALSE
d2-017,2_toolusenotinVR,second,5,1,post,Wrist,Wrist,0.0717,0.0717,0.2289,Wrist,FALSE
d2-017,2_toolusenotinVR,second,5,2,post,Elbow,Elbow,-0.0581,-0.0581,0.2287,Elbow,FALSE
d2-017,2_toolusenotinVR,second,5,3,post,Forearm,Forearm,-0.003,-0.003,0.2287,Forearm,FALSE
d2-017,2_toolusenotinVR,second,5,4,post,Elbow,Elbow,-0.0322,-0.0322,0.2291,Elbow,FALSE
d2-017,2_toolusenotinVR,second,5,5,post,Wrist,Wrist,0.0321,0.0321,0.2287,Wrist,FALSE
d2-017,2_toolusenotinVR,second,5,6,post,Elbow,Elbow,-0.1001,-0.1001,0.229,Elbow,FALSE
d2-017,2_toolusenotinVR,second,5,7,post,Forearm,Forearm,-0.0245,-0.0245,0.229,Forearm,FALSE
d2-017,2_toolusenotinVR,second,5,8,post,Wrist,Wrist,-0.0289,-0.0289,0.229,Wrist,FALSE
d2-017,2_toolusenotinVR,second,5,9,post,Elbow,Elbow,-0.0718,-0.0718,0.2291,Elbow,FALSE
d2-017,2_toolusenotinVR,second,5,10,post,Wrist,Wrist,0.0271,0.0271,0.2289,Wrist,FALSE
d2-017,2_toolusenotinVR,second,5,11,post,Forearm,Forearm,-0.0362,-0.0362,0.229,Forearm,FALSE
d2-017,2_toolusenotinVR,second,5,12,post,Elbow,Elbow,-0.0563,-0.0563,0.2289,Elbow,FALSE
d2-017,2_toolusenotinVR,second,5,13,post,Forearm,Forearm,-0.0034,-0.0034,0.229,Forearm,FALSE
d2-017,2_toolusenotinVR,second,5,14,post,Wrist,Wrist,0.0158,0.0158,0.2291,Wrist,FALSE
d2-017,2_toolusenotinVR,second,5,15,post,Forearm,Forearm,-0.0101,-0.0101,0.229,Forearm,FALSE
d2-017,2_toolusenotinVR,second,5,16,post,Wrist,Wrist,0.0049,0.0049,0.2292,Wrist,FALSE
d2-017,2_toolusenotinVR,second,5,17,post,Elbow,Elbow,-0.0478,-0.0478,0.2292,Elbow,FALSE
d2-017,2_toolusenotinVR,second,5,18,post,Forearm,Forearm,-0.0106,-0.0106,0.2294,Forearm,FALSE
d2-018,2_toolusenotinVR,pre,1,1,pre,Wrist,Wrist,0.06,0.06,0.2181,Wrist,FALSE
d2-018,2_toolusenotinVR,pre,1,2,pre,Elbow,Elbow,-0.0835,-0.0835,0.2201,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,3,pre,Forearm,Forearm,-0.016,-0.016,0.2212,Forearm,FALSE
d2-018,2_toolusenotinVR,pre,1,4,pre,Elbow,Elbow,-0.1326,-0.1326,0.2236,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,5,pre,Wrist,Wrist,-0.0198,-0.0198,0.2243,Wrist,FALSE
d2-018,2_toolusenotinVR,pre,1,6,pre,Elbow,Elbow,-0.1721,-0.1721,0.2253,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,7,pre,Wrist,Wrist,-0.1019,-0.1019,0.2259,Forearm,FALSE
d2-018,2_toolusenotinVR,pre,1,8,pre,Elbow,Elbow,-0.1532,-0.1532,0.2258,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,9,pre,Forearm,Forearm,-0.0624,-0.0624,0.2264,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,10,pre,Wrist,Wrist,-0.0458,-0.0458,0.2265,Wrist,FALSE
d2-018,2_toolusenotinVR,pre,1,11,pre,Forearm,Forearm,-0.049,-0.049,0.227,Forearm,FALSE
d2-018,2_toolusenotinVR,pre,1,12,pre,Elbow,Elbow,-0.1012,-0.1012,0.2278,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,13,pre,Forearm,Forearm,-0.0898,-0.0898,0.2276,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,14,pre,Wrist,Wrist,-0.078,-0.078,0.2273,Forearm,FALSE
d2-018,2_toolusenotinVR,pre,1,15,pre,Elbow,Elbow,-0.1103,-0.1103,0.2276,Elbow,FALSE
d2-018,2_toolusenotinVR,pre,1,16,pre,Forearm,Forearm,-0.0516,-0.0516,0.2275,Forearm,FALSE
d2-018,2_toolusenotinVR,pre,1,17,pre,Wrist,Wrist,-0.0113,-0.0113,0.2275,Wrist,FALSE
d2-018,2_toolusenotinVR,pre,1,18,pre,Forearm,Forearm,-0.0427,-0.0427,0.2277,Forearm,FALSE
d2-018,2_toolusenotinVR,second,5,1,post,Elbow,Elbow,-0.0664,-0.0664,0.2288,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,2,post,Forearm,Forearm,-0.009,-0.009,0.2289,Forearm,FALSE
d2-018,2_toolusenotinVR,second,5,3,post,Elbow,Elbow,-0.0978,-0.0978,0.2296,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,4,post,Wrist,Wrist,0.0074,0.0074,0.2298,Wrist,FALSE
d2-018,2_toolusenotinVR,second,5,5,post,Forearm,Forearm,-0.1033,-0.1033,0.23,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,6,post,Wrist,Wrist,-0.0113,-0.0113,0.2298,Wrist,FALSE
d2-018,2_toolusenotinVR,second,5,7,post,Elbow,Elbow,-0.1295,-0.1295,0.2301,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,8,post,Wrist,Wrist,0.0013,0.0013,0.2301,Wrist,FALSE
d2-018,2_toolusenotinVR,second,5,9,post,Elbow,Elbow,-0.1112,-0.1112,0.2302,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,10,post,Wrist,Wrist,0.0103,0.0103,0.2294,Wrist,FALSE
d2-018,2_toolusenotinVR,second,5,11,post,Elbow,Elbow,-0.0913,-0.0913,0.2295,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,12,post,Forearm,Forearm,-0.0576,-0.0576,0.2295,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,13,post,Elbow,Elbow,-0.0964,-0.0964,0.2296,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,14,post,Forearm,Forearm,-0.0991,-0.0991,0.2298,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,15,post,Wrist,Wrist,-0.0327,-0.0327,0.2294,Wrist,FALSE
d2-018,2_toolusenotinVR,second,5,16,post,Forearm,Forearm,-0.0821,-0.0821,0.2296,Elbow,FALSE
d2-018,2_toolusenotinVR,second,5,17,post,Wrist,Wrist,0.0056,0.0056,0.2292,Wrist,FALSE
d2-018,2_toolusenotinVR,second,5,18,post,Forearm,Forearm,-0.0578,-0.0578,0.2294,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,1,pre,Elbow,Elbow,-0.0145,-0.0145,0.2221,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,2,pre,Wrist,Wrist,-0.0059,-0.0059,0.2221,Wrist,FALSE
d2-019,2_toolusenotinVR,pre,1,3,pre,Forearm,Forearm,-0.0132,-0.0132,0.2219,Forearm,FALSE
d2-019,2_toolusenotinVR,pre,1,4,pre,Elbow,Elbow,-2e-04,-2e-04,0.2218,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,5,pre,Wrist,Wrist,-0.0698,-0.0698,0.2219,Forearm,FALSE
d2-019,2_toolusenotinVR,pre,1,6,pre,Forearm,Forearm,-0.034,-0.034,0.2217,Forearm,FALSE
d2-019,2_toolusenotinVR,pre,1,7,pre,Wrist,Wrist,-0.084,-0.084,0.2217,Forearm,FALSE
d2-019,2_toolusenotinVR,pre,1,8,pre,Elbow,Elbow,-0.023,-0.023,0.2224,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,9,pre,Forearm,Forearm,-0.0485,-0.0485,0.2226,Forearm,FALSE
d2-019,2_toolusenotinVR,pre,1,10,pre,Wrist,Wrist,-0.0898,-0.0898,0.2229,Forearm,FALSE
d2-019,2_toolusenotinVR,pre,1,11,pre,Forearm,Forearm,-0.0585,-0.0585,0.2229,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,12,pre,Elbow,Elbow,-0.0252,-0.0252,0.2232,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,13,pre,Forearm,Forearm,-0.061,-0.061,0.2247,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,14,pre,Elbow,Elbow,-0.113,-0.113,0.2259,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,15,pre,Wrist,Forearm,-0.1254,-0.0139,0.2264,Forearm,TRUE
d2-019,2_toolusenotinVR,pre,1,16,pre,Elbow,Elbow,-0.1193,-0.1193,0.2265,Elbow,FALSE
d2-019,2_toolusenotinVR,pre,1,17,pre,Wrist,Forearm,-0.1577,-0.0462,0.2264,Forearm,TRUE
d2-019,2_toolusenotinVR,pre,1,18,pre,Forearm,Elbow,-0.1164,-0.00490000000000002,0.2264,Elbow,TRUE
d2-019,2_toolusenotinVR,second,5,1,post,Forearm,Forearm,-0.0719,-0.0719,0.2255,Elbow,FALSE
d2-019,2_toolusenotinVR,second,5,2,post,Elbow,Elbow,-0.0734,-0.0734,0.2261,Elbow,FALSE
d2-019,2_toolusenotinVR,second,5,3,post,Forearm,Forearm,-0.0928,-0.0928,0.2257,Elbow,FALSE
d2-019,2_toolusenotinVR,second,5,4,post,Elbow,Elbow,-0.1228,-0.1228,0.2253,Elbow,FALSE
d2-019,2_toolusenotinVR,second,5,5,post,Forearm,Elbow,-0.1177,-0.00600000000000001,0.2259,Elbow,TRUE
d2-019,2_toolusenotinVR,second,5,6,post,Wrist,Wrist,-0.0651,-0.0651,0.2255,Forearm,FALSE
d2-019,2_toolusenotinVR,second,5,7,post,Elbow,Elbow,-0.1409,-0.1409,0.2254,Elbow,FALSE
d2-019,2_toolusenotinVR,second,5,8,post,Forearm,Elbow,-0.1335,-0.0219,0.2254,Elbow,TRUE
d2-019,2_toolusenotinVR,second,5,9,post,Wrist,Forearm,-0.1171,-0.00549999999999995,0.2256,Forearm,TRUE
d2-019,2_toolusenotinVR,second,5,10,post,Forearm,Elbow,-0.1245,-0.0129,0.2257,Elbow,TRUE
d2-019,2_toolusenotinVR,second,5,11,post,Wrist,Wrist,-0.0798,-0.0798,0.2257,Forearm,FALSE
d2-019,2_toolusenotinVR,second,5,12,post,Elbow,Elbow,-0.1435,-0.1435,0.2258,Elbow,FALSE
d2-019,2_toolusenotinVR,second,5,13,post,Forearm,Elbow,-0.1358,-0.0242,0.2259,Elbow,TRUE
