experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-010,1,65,3,29,2763.454,2769.149,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T065.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T065.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T065.csv
3_avatartooluse,d3-010,1,66,3,30,2772.106,2781.379,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T066.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T066.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T066.csv
3_avatartooluse,d3-010,1,67,3,31,2784.333,2792.67,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T067.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T067.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T067.csv
3_avatartooluse,d3-010,1,68,3,32,2795.629,2805.063,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T068.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T068.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T068.csv
3_avatartooluse,d3-010,1,69,3,33,2808.023,2814.83,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T069.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T069.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T069.csv
3_avatartooluse,d3-010,1,70,3,34,2817.785,2823.427,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T070.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T070.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T070.csv
3_avatartooluse,d3-010,1,71,3,35,2826.381,2833.677,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T071.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T071.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T071.csv
3_avatartooluse,d3-010,1,72,3,36,2836.631,2845.194,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T072.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T072.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T072.csv
3_avatartooluse,d3-010,1,73,3,37,2880.078,2888.368,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T073.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T073.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T073.csv
3_avatartooluse,d3-010,1,74,3,38,2891.328,2896.36,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T074.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T074.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T074.csv
3_avatartooluse,d3-010,1,75,3,39,2899.313,2907.564,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T075.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T075.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T075.csv
3_avatartooluse,d3-010,1,76,3,40,2910.518,2917.404,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T076.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T076.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T076.csv
3_avatartooluse,d3-010,1,77,3,41,2920.359,2926.177,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T077.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T077.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T077.csv
3_avatartooluse,d3-010,1,78,3,42,2929.132,2934.426,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-010,1,79,3,43,2937.384,2942.969,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-010,1,80,3,44,2945.924,2952.036,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-010,1,81,3,45,2956.708,2963.194,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-010,1,82,3,46,2966.148,2971.608,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-010,1,83,3,47,2974.567,2980.686,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-010,1,84,3,48,2983.64,3004.716,,,,,,,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-010/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-010,1,85,4,1,3228.317,3232.882,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T085.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T085.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T085.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T085.csv,,,,
3_avatartooluse,d3-010,1,86,4,2,3249.028,3253.261,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T086.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T086.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T086.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T086.csv,,,,
3_avatartooluse,d3-010,1,87,4,3,3256.212,3260.295,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T087.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T087.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T087.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T087.csv,,,,
3_avatartooluse,d3-010,1,88,4,4,3263.253,3267.529,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T088.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T088.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T088.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T088.csv,,,,
3_avatartooluse,d3-010,1,89,4,5,3270.483,3274.582,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T089.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T089.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T089.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T089.csv,,,,
3_avatartooluse,d3-010,1,90,4,6,3277.535,3281.452,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T090.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T090.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T090.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T090.csv,,,,
3_avatartooluse,d3-010,1,91,4,7,3284.405,3288.461,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T091.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T091.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T091.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T091.csv,,,,
3_avatartooluse,d3-010,1,92,4,8,3291.413,3295.272,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T092.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T092.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T092.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T092.csv,,,,
3_avatartooluse,d3-010,1,93,4,9,3298.232,3301.997,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T093.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T093.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T093.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T093.csv,,,,
3_avatartooluse,d3-010,1,94,4,10,3305.737,3309.393,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T094.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T094.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T094.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T094.csv,,,,
3_avatartooluse,d3-010,1,95,4,11,3312.347,3316.412,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T095.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T095.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T095.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T095.csv,,,,
3_avatartooluse,d3-010,1,96,4,12,3319.366,3323.038,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T096.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T096.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T096.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T096.csv,,,,
3_avatartooluse,d3-010,1,97,4,13,3325.997,3329.561,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T097.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T097.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T097.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T097.csv,,,,
3_avatartooluse,d3-010,1,98,4,14,3332.521,3336.272,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T098.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T098.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T098.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T098.csv,,,,
3_avatartooluse,d3-010,1,99,4,15,3339.228,3342.912,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T099.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T099.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T099.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T099.csv,,,,
3_avatartooluse,d3-010,1,100,4,16,3345.869,3349.621,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T100.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T100.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T100.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T100.csv,,,,
3_avatartooluse,d3-010,1,101,4,17,3352.578,3356.387,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T101.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T101.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T101.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T101.csv,,,,
3_avatartooluse,d3-010,1,102,4,18,3359.342,3370.029,,,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_gaze_data_T102.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_vrpn_movement_T102.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T102.csv,3_avatartooluse/d3-010/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T102.csv,,,,
3_avatartooluse,d3-010,1,103,5,1,3500.422,3504.751,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T103.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T103.csv,,,,,,,,
3_avatartooluse,d3-010,1,104,5,2,3508.786,3511.159,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T104.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T104.csv,,,,,,,,
3_avatartooluse,d3-010,1,105,5,3,3515.204,3517.803,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T105.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T105.csv,,,,,,,,
3_avatartooluse,d3-010,1,106,5,4,3521.857,3522.635,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T106.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T106.csv,,,,,,,,
3_avatartooluse,d3-010,1,107,5,5,3526.688,3531.386,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T107.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T107.csv,,,,,,,,
3_avatartooluse,d3-010,1,108,5,6,3535.428,3538.779,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T108.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T108.csv,,,,,,,,
3_avatartooluse,d3-010,1,109,5,7,3542.814,3548.222,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T109.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T109.csv,,,,,,,,
3_avatartooluse,d3-010,1,110,5,8,3552.265,3553.516,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T110.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T110.csv,,,,,,,,
3_avatartooluse,d3-010,1,111,5,9,3557.562,3563.126,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T111.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T111.csv,,,,,,,,
3_avatartooluse,d3-010,1,112,5,10,3567.173,3572.895,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T112.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T112.csv,,,,,,,,
3_avatartooluse,d3-010,1,113,5,11,3576.933,3584.227,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T113.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T113.csv,,,,,,,,
3_avatartooluse,d3-010,1,114,5,12,3588.251,3594.258,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T114.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T114.csv,,,,,,,,
3_avatartooluse,d3-010,1,115,5,13,3598.302,3603.142,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T115.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T115.csv,,,,,,,,
3_avatartooluse,d3-010,1,116,5,14,3607.176,3609.159,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T116.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T116.csv,,,,,,,,
3_avatartooluse,d3-010,1,117,5,15,3613.206,3615.267,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T117.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T117.csv,,,,,,,,
3_avatartooluse,d3-010,1,118,5,16,3619.314,3622.283,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T118.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T118.csv,,,,,,,,
3_avatartooluse,d3-010,1,119,5,17,3626.311,3628.058,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T119.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T119.csv,,,,,,,,
3_avatartooluse,d3-010,1,120,5,18,3632.108,3635.679,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_estimates_T120.csv,3_avatartooluse/d3-010/S001/trackers/landmark/landmark_gaze_data_T120.csv,,,,,,,,
