experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-008,1,65,3,29,2432.511,2439.863,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T065.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T065.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T065.csv
3_avatartooluse,d3-008,1,66,3,30,2442.827,2450.093,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T066.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T066.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T066.csv
3_avatartooluse,d3-008,1,67,3,31,2453.045,2459.089,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T067.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T067.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T067.csv
3_avatartooluse,d3-008,1,68,3,32,2462.051,2468.379,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T068.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T068.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T068.csv
3_avatartooluse,d3-008,1,69,3,33,2471.336,2477.727,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T069.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T069.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T069.csv
3_avatartooluse,d3-008,1,70,3,34,2480.682,2486.654,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T070.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T070.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T070.csv
3_avatartooluse,d3-008,1,71,3,35,2489.616,2496.288,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T071.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T071.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T071.csv
3_avatartooluse,d3-008,1,72,3,36,2500.244,2507.548,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T072.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T072.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T072.csv
3_avatartooluse,d3-008,1,73,3,37,2513.381,2519.434,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T073.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T073.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T073.csv
3_avatartooluse,d3-008,1,74,3,38,2522.385,2528.583,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T074.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T074.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T074.csv
3_avatartooluse,d3-008,1,75,3,39,2531.54,2538.726,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T075.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T075.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T075.csv
3_avatartooluse,d3-008,1,76,3,40,2541.694,2549.757,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T076.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T076.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T076.csv
3_avatartooluse,d3-008,1,77,3,41,2556.326,2563.061,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T077.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T077.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T077.csv
3_avatartooluse,d3-008,1,78,3,42,2566.021,2572.684,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-008,1,79,3,43,2575.642,2583.417,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-008,1,80,3,44,2587.063,2593.495,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-008,1,81,3,45,2599.128,2606.792,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-008,1,82,3,46,2609.743,2615.841,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-008,1,83,3,47,2618.797,2628.77,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-008,1,84,3,48,2635.374,2658.301,,,,,,,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-008/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-008,1,85,4,1,2826.26,2831.042,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T085.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T085.csv,,,,
3_avatartooluse,d3-008,1,86,4,2,2835.084,2836.314,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T086.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T086.csv,,,,
3_avatartooluse,d3-008,1,87,4,3,2840.362,2842.49,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T087.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T087.csv,,,,
3_avatartooluse,d3-008,1,88,4,4,2846.541,2848.429,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T088.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T088.csv,,,,
3_avatartooluse,d3-008,1,89,4,5,2852.47,2853.487,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T089.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T089.csv,,,,
3_avatartooluse,d3-008,1,90,4,6,2857.508,2860.915,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T090.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T090.csv,,,,
3_avatartooluse,d3-008,1,91,4,7,2864.948,2866.705,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T091.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T091.csv,,,,
3_avatartooluse,d3-008,1,92,4,8,2870.751,2872.28,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T092.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T092.csv,,,,
3_avatartooluse,d3-008,1,93,4,9,2876.333,2877.685,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T093.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T093.csv,,,,
3_avatartooluse,d3-008,1,94,4,10,2881.718,2885.009,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T094.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T094.csv,,,,
3_avatartooluse,d3-008,1,95,4,11,2889.06,2892.346,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T095.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T095.csv,,,,
3_avatartooluse,d3-008,1,96,4,12,2896.383,2898.928,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T096.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T096.csv,,,,
3_avatartooluse,d3-008,1,97,4,13,2902.969,2906.419,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T097.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T097.csv,,,,
3_avatartooluse,d3-008,1,98,4,14,2910.461,2914.322,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T098.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T098.csv,,,,
3_avatartooluse,d3-008,1,99,4,15,2918.355,2925.05,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T099.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T099.csv,,,,
3_avatartooluse,d3-008,1,100,4,16,2929.073,2930.834,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T100.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T100.csv,,,,
3_avatartooluse,d3-008,1,101,4,17,2934.881,2942.283,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T101.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T101.csv,,,,
3_avatartooluse,d3-008,1,102,4,18,2946.331,2948.917,,,,,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_estimates_T102.csv,3_avatartooluse/d3-008/S001/trackers/landmark/landmark_gaze_data_T102.csv,,,,
3_avatartooluse,d3-008,1,103,5,1,3058.906,3064.22,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T103.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T103.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T103.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T103.csv,,,,,,
3_avatartooluse,d3-008,1,104,5,2,3067.177,3071.989,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T104.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T104.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T104.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T104.csv,,,,,,
3_avatartooluse,d3-008,1,105,5,3,3074.957,3080.492,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T105.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T105.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T105.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T105.csv,,,,,,
3_avatartooluse,d3-008,1,106,5,4,3083.454,3088.549,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T106.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T106.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T106.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T106.csv,,,,,,
3_avatartooluse,d3-008,1,107,5,5,3091.505,3096.273,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T107.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T107.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T107.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T107.csv,,,,,,
3_avatartooluse,d3-008,1,108,5,6,3099.224,3104.391,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T108.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T108.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T108.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T108.csv,,,,,,
3_avatartooluse,d3-008,1,109,5,7,3107.343,3112.452,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T109.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T109.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T109.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T109.csv,,,,,,
3_avatartooluse,d3-008,1,110,5,8,3115.407,3120.826,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T110.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T110.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T110.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T110.csv,,,,,,
3_avatartooluse,d3-008,1,111,5,9,3123.79,3128.958,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T111.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T111.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T111.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T111.csv,,,,,,
3_avatartooluse,d3-008,1,112,5,10,3131.919,3137.3,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T112.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T112.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T112.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T112.csv,,,,,,
3_avatartooluse,d3-008,1,113,5,11,3140.26,3145.54,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T113.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T113.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T113.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T113.csv,,,,,,
3_avatartooluse,d3-008,1,114,5,12,3148.5,3153.741,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T114.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T114.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T114.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T114.csv,,,,,,
3_avatartooluse,d3-008,1,115,5,13,3156.692,3161.937,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T115.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T115.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T115.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T115.csv,,,,,,
3_avatartooluse,d3-008,1,116,5,14,3164.888,3169.666,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T116.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T116.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T116.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T116.csv,,,,,,
3_avatartooluse,d3-008,1,117,5,15,3172.622,3178.101,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T117.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T117.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T117.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T117.csv,,,,,,
3_avatartooluse,d3-008,1,118,5,16,3181.051,3186.066,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T118.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T118.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T118.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T118.csv,,,,,,
3_avatartooluse,d3-008,1,119,5,17,3189.021,3194.063,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T119.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T119.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T119.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T119.csv,,,,,,
3_avatartooluse,d3-008,1,120,5,18,3197.017,3214.816,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_vrpn_movement_T120.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_gaze_data_T120.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T120.csv,3_avatartooluse/d3-008/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T120.csv,,,,,,
