experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_ppt_hand_movement_location_0,manual_reach_eyeTrackingData_location_0,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_eyeTrackingData_location_0,tool_reach_ppt_tool_movement_location_0
1_tooluseinVR,d1-023,1,77,3,41,1924.832,1930.886,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv
1_tooluseinVR,d1-023,1,78,3,42,1933.839,1940.836,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv
1_tooluseinVR,d1-023,1,79,3,43,1943.788,1951.342,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv
1_tooluseinVR,d1-023,1,80,3,44,1954.295,1960.192,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv
1_tooluseinVR,d1-023,1,81,3,45,1963.147,1972.241,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv
1_tooluseinVR,d1-023,1,82,3,46,1975.198,1980.95,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv
1_tooluseinVR,d1-023,1,83,3,47,1991.588,1998.087,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv
1_tooluseinVR,d1-023,1,84,3,48,2001.041,2008.792,,,,,,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv,1_tooluseinVR/d1-023/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv
1_tooluseinVR,d1-023,1,85,4,1,2185.222,2188.219,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T085.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T085.csv,,,
1_tooluseinVR,d1-023,1,86,4,2,2192.251,2193.673,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T086.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T086.csv,,,
1_tooluseinVR,d1-023,1,87,4,3,2197.716,2199.626,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T087.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T087.csv,,,
1_tooluseinVR,d1-023,1,88,4,4,2203.668,2204.145,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T088.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T088.csv,,,
1_tooluseinVR,d1-023,1,89,4,5,2208.189,2208.678,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T089.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T089.csv,,,
1_tooluseinVR,d1-023,1,90,4,6,2212.719,2213.729,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T090.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T090.csv,,,
1_tooluseinVR,d1-023,1,91,4,7,2217.762,2220.015,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T091.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T091.csv,,,
1_tooluseinVR,d1-023,1,92,4,8,2224.059,2224.625,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T092.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T092.csv,,,
1_tooluseinVR,d1-023,1,93,4,9,2228.667,2229.722,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T093.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T093.csv,,,
1_tooluseinVR,d1-023,1,94,4,10,2233.766,2237.264,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T094.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T094.csv,,,
1_tooluseinVR,d1-023,1,95,4,11,2241.295,2244.66,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T095.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T095.csv,,,
1_tooluseinVR,d1-023,1,96,4,12,2248.703,2249.725,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T096.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T096.csv,,,
1_tooluseinVR,d1-023,1,97,4,13,2253.767,2255.911,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T097.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T097.csv,,,
1_tooluseinVR,d1-023,1,98,4,14,2259.964,2260.775,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T098.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T098.csv,,,
1_tooluseinVR,d1-023,1,99,4,15,2264.818,2266.084,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T099.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T099.csv,,,
1_tooluseinVR,d1-023,1,100,4,16,2270.127,2272.781,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T100.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T100.csv,,,
1_tooluseinVR,d1-023,1,101,4,17,2276.823,2278.279,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T101.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T101.csv,,,
1_tooluseinVR,d1-023,1,102,4,18,2282.31,2282.921,,,,1_tooluseinVR/d1-023/S001/trackers/landmark/landmarkstimulus_estimates_T102.csv,1_tooluseinVR/d1-023/S001/trackers/landmark/landmark_eyeTrackingData_T102.csv,,,
1_tooluseinVR,d1-023,1,103,5,1,2450.873,2456.138,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T103.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T103.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T103.csv,,,,,
1_tooluseinVR,d1-023,1,104,5,2,2459.092,2464.101,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T104.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T104.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T104.csv,,,,,
1_tooluseinVR,d1-023,1,105,5,3,2467.056,2472.763,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T105.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T105.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T105.csv,,,,,
1_tooluseinVR,d1-023,1,106,5,4,2475.719,2482.136,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T106.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T106.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T106.csv,,,,,
1_tooluseinVR,d1-023,1,107,5,5,2485.089,2490.766,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T107.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T107.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T107.csv,,,,,
1_tooluseinVR,d1-023,1,108,5,6,2493.72,2498.517,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T108.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T108.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T108.csv,,,,,
1_tooluseinVR,d1-023,1,109,5,7,2501.472,2506.937,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T109.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T109.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T109.csv,,,,,
1_tooluseinVR,d1-023,1,110,5,8,2509.888,2515.098,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T110.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T110.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T110.csv,,,,,
1_tooluseinVR,d1-023,1,111,5,9,2518.054,2524.051,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T111.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T111.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T111.csv,,,,,
1_tooluseinVR,d1-023,1,112,5,10,2527.005,2531.957,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T112.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T112.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T112.csv,,,,,
1_tooluseinVR,d1-023,1,113,5,11,2534.909,2540.087,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T113.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T113.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T113.csv,,,,,
1_tooluseinVR,d1-023,1,114,5,12,2543.042,2548.095,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T114.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T114.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T114.csv,,,,,
1_tooluseinVR,d1-023,1,115,5,13,2551.047,2556.135,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T115.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T115.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T115.csv,,,,,
1_tooluseinVR,d1-023,1,116,5,14,2559.088,2567.519,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T116.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T116.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T116.csv,,,,,
1_tooluseinVR,d1-023,1,117,5,15,2573.583,2578.936,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T117.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T117.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T117.csv,,,,,
1_tooluseinVR,d1-023,1,118,5,16,2581.889,2587.776,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T118.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T118.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T118.csv,,,,,
1_tooluseinVR,d1-023,1,119,5,17,2590.727,2595.728,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T119.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T119.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T119.csv,,,,,
1_tooluseinVR,d1-023,1,120,5,18,2598.681,2605.556,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T120.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T120.csv,1_tooluseinVR/d1-023/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T120.csv,,,,,
