experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,manual_reach_vrpn_movement_location_0,manual_reach_gaze_data_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,landmark_estimates_location_0,landmark_gaze_data_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-003,1,65,3,29,2275.937,2281.656,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T065.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T065.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T065.csv
3_avatartooluse,d3-003,1,66,3,30,2284.611,2290.141,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T066.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T066.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T066.csv
3_avatartooluse,d3-003,1,67,3,31,2293.095,2299.926,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T067.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T067.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T067.csv
3_avatartooluse,d3-003,1,68,3,32,2303.912,2309.887,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T068.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T068.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T068.csv
3_avatartooluse,d3-003,1,69,3,33,2312.842,2318.509,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T069.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T069.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T069.csv
3_avatartooluse,d3-003,1,70,3,34,2321.459,2327.67,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T070.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T070.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T070.csv
3_avatartooluse,d3-003,1,71,3,35,2330.623,2336.131,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T071.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T071.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T071.csv
3_avatartooluse,d3-003,1,72,3,36,2339.085,2345.304,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T072.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T072.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T072.csv
3_avatartooluse,d3-003,1,73,3,37,2348.259,2353.756,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T073.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T073.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T073.csv
3_avatartooluse,d3-003,1,74,3,38,2356.71,2361.885,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T074.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T074.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T074.csv
3_avatartooluse,d3-003,1,75,3,39,2364.839,2370.215,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T075.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T075.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T075.csv
3_avatartooluse,d3-003,1,76,3,40,2373.169,2378.533,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T076.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T076.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T076.csv
3_avatartooluse,d3-003,1,77,3,41,2381.487,2387.473,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T077.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T077.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T077.csv
3_avatartooluse,d3-003,1,78,3,42,2390.428,2395.614,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-003,1,79,3,43,2398.568,2403.777,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-003,1,80,3,44,2406.73,2413.994,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-003,1,81,3,45,2416.948,2422.179,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-003,1,82,3,46,2425.134,2430.365,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-003,1,83,3,47,2433.319,2438.372,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-003,1,84,3,48,2441.326,2460.85,,,,,,,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-003/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-003,1,85,4,1,2577.906,2582.66,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T085.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T085.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T085.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T085.csv,,,,,,
3_avatartooluse,d3-003,1,86,4,2,2585.614,2590.2,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T086.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T086.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T086.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T086.csv,,,,,,
3_avatartooluse,d3-003,1,87,4,3,2593.155,2597.542,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T087.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T087.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T087.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T087.csv,,,,,,
3_avatartooluse,d3-003,1,88,4,4,2605.227,2609.647,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T088.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T088.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T088.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T088.csv,,,,,,
3_avatartooluse,d3-003,1,89,4,5,2612.601,2617.377,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T089.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T089.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T089.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T089.csv,,,,,,
3_avatartooluse,d3-003,1,90,4,6,2630.771,2635.058,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T090.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T090.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T090.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T090.csv,,,,,,
3_avatartooluse,d3-003,1,91,4,7,2638.011,2642.309,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T091.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T091.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T091.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T091.csv,,,,,,
3_avatartooluse,d3-003,1,92,4,8,2645.264,2649.44,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T092.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T092.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T092.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T092.csv,,,,,,
3_avatartooluse,d3-003,1,93,4,9,2652.394,2656.658,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T093.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T093.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T093.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T093.csv,,,,,,
3_avatartooluse,d3-003,1,94,4,10,2659.614,2664.01,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T094.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T094.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T094.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T094.csv,,,,,,
3_avatartooluse,d3-003,1,95,4,11,2671.862,2675.905,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T095.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T095.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T095.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T095.csv,,,,,,
3_avatartooluse,d3-003,1,96,4,12,2678.859,2682.946,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T096.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T096.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T096.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T096.csv,,,,,,
3_avatartooluse,d3-003,1,97,4,13,2685.9,2690.032,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T097.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T097.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T097.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T097.csv,,,,,,
3_avatartooluse,d3-003,1,98,4,14,2692.986,2697.273,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T098.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T098.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T098.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T098.csv,,,,,,
3_avatartooluse,d3-003,1,99,4,15,2700.228,2704.439,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T099.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T099.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T099.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T099.csv,,,,,,
3_avatartooluse,d3-003,1,100,4,16,2707.39,2712.133,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T100.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T100.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T100.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T100.csv,,,,,,
3_avatartooluse,d3-003,1,101,4,17,2715.087,2719.24,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T101.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T101.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T101.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T101.csv,,,,,,
3_avatartooluse,d3-003,1,102,4,18,2722.194,2733.39,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_vrpn_movement_T102.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_gaze_data_T102.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T102.csv,3_avatartooluse/d3-003/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T102.csv,,,,,,
3_avatartooluse,d3-003,1,103,5,1,2792.594,2797.215,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T103.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T103.csv,,,,
3_avatartooluse,d3-003,1,104,5,2,2801.257,2807.545,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T104.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T104.csv,,,,
3_avatartooluse,d3-003,1,105,5,3,2811.597,2816.797,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T105.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T105.csv,,,,
3_avatartooluse,d3-003,1,106,5,4,2820.848,2824.546,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T106.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T106.csv,,,,
3_avatartooluse,d3-003,1,107,5,5,2828.6,2833.109,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T107.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T107.csv,,,,
3_avatartooluse,d3-003,1,108,5,6,2837.163,2839.262,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T108.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T108.csv,,,,
3_avatartooluse,d3-003,1,109,5,7,2843.315,2846.092,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T109.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T109.csv,,,,
3_avatartooluse,d3-003,1,110,5,8,2850.146,2853.51,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T110.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T110.csv,,,,
3_avatartooluse,d3-003,1,111,5,9,2857.542,2865.216,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T111.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T111.csv,,,,
3_avatartooluse,d3-003,1,112,5,10,2869.27,2872.213,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T112.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T112.csv,,,,
3_avatartooluse,d3-003,1,113,5,11,2876.267,2884.629,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T113.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T113.csv,,,,
3_avatartooluse,d3-003,1,114,5,12,2888.683,2889.438,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T114.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T114.csv,,,,
3_avatartooluse,d3-003,1,115,5,13,2893.492,2897.068,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T115.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T115.csv,,,,
3_avatartooluse,d3-003,1,116,5,14,2901.122,2904.187,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T116.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T116.csv,,,,
3_avatartooluse,d3-003,1,117,5,15,2908.241,2912.961,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T117.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T117.csv,,,,
3_avatartooluse,d3-003,1,118,5,16,2917.004,2920.923,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T118.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T118.csv,,,,
3_avatartooluse,d3-003,1,119,5,17,2924.977,2929.531,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T119.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T119.csv,,,,
3_avatartooluse,d3-003,1,120,5,18,2933.584,2939.148,,,,,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_estimates_T120.csv,3_avatartooluse/d3-003/S001/trackers/landmark/landmark_gaze_data_T120.csv,,,,
