experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmarkstimulus_estimates_location_0,landmark_eyeTrackingData_location_0,manual_reach_vive_wrist_movement_steamvr_location_0,manual_reach_eyeTrackingData_location_0,manual_reach_ppt_hand_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_ppt_tool_movement_location_0,tool_reach_eyeTrackingData_location_0
1_tooluseinVR,d1-016,1,77,3,41,1953.199,1957.652,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T077.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T077.csv
1_tooluseinVR,d1-016,1,78,3,42,1960.608,1964.828,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T078.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T078.csv
1_tooluseinVR,d1-016,1,79,3,43,1967.782,1972.203,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T079.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T079.csv
1_tooluseinVR,d1-016,1,80,3,44,1975.156,1979.855,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T080.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T080.csv
1_tooluseinVR,d1-016,1,81,3,45,2002.61,2007.652,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T081.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T081.csv
1_tooluseinVR,d1-016,1,82,3,46,2011.929,2016.938,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T082.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T082.csv
1_tooluseinVR,d1-016,1,83,3,47,2019.892,2024.234,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T083.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T083.csv
1_tooluseinVR,d1-016,1,84,3,48,2027.187,2031.719,,,,,,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_ppt_tool_movement_T084.csv,1_tooluseinVR/d1-016/S001/trackers/tool_reach/tool_reach_eyeTrackingData_T084.csv
1_tooluseinVR,d1-016,1,85,4,1,2281.158,2282.446,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T085.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T085.csv,,,,,,
1_tooluseinVR,d1-016,1,86,4,2,2286.5,2288.443,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T086.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T086.csv,,,,,,
1_tooluseinVR,d1-016,1,87,4,3,2292.497,2294.918,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T087.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T087.csv,,,,,,
1_tooluseinVR,d1-016,1,88,4,4,2298.972,2299.793,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T088.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T088.csv,,,,,,
1_tooluseinVR,d1-016,1,89,4,5,2303.847,2305.422,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T089.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T089.csv,,,,,,
1_tooluseinVR,d1-016,1,90,4,6,2309.467,2310.089,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T090.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T090.csv,,,,,,
1_tooluseinVR,d1-016,1,91,4,7,2314.142,2314.986,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T091.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T091.csv,,,,,,
1_tooluseinVR,d1-016,1,92,4,8,2319.04,2319.773,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T092.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T092.csv,,,,,,
1_tooluseinVR,d1-016,1,93,4,9,2323.827,2325.792,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T093.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T093.csv,,,,,,
1_tooluseinVR,d1-016,1,94,4,10,2329.846,2331.023,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T094.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T094.csv,,,,,,
1_tooluseinVR,d1-016,1,95,4,11,2335.077,2337.832,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T095.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T095.csv,,,,,,
1_tooluseinVR,d1-016,1,96,4,12,2341.885,2346.56,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T096.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T096.csv,,,,,,
1_tooluseinVR,d1-016,1,97,4,13,2350.614,2353.757,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T097.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T097.csv,,,,,,
1_tooluseinVR,d1-016,1,98,4,14,2357.8,2360.232,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T098.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T098.csv,,,,,,
1_tooluseinVR,d1-016,1,99,4,15,2364.274,2367.285,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T099.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T099.csv,,,,,,
1_tooluseinVR,d1-016,1,100,4,16,2371.337,2372.893,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T100.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T100.csv,,,,,,
1_tooluseinVR,d1-016,1,101,4,17,2376.946,2381,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T101.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T101.csv,,,,,,
1_tooluseinVR,d1-016,1,102,4,18,2385.053,2387.374,1_tooluseinVR/d1-016/S001/trackers/landmark/landmarkstimulus_estimates_T102.csv,1_tooluseinVR/d1-016/S001/trackers/landmark/landmark_eyeTrackingData_T102.csv,,,,,,
1_tooluseinVR,d1-016,1,103,5,1,2561.156,2566.545,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T103.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T103.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T103.csv,,,
1_tooluseinVR,d1-016,1,104,5,2,2569.499,2573.907,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T104.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T104.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T104.csv,,,
1_tooluseinVR,d1-016,1,105,5,3,2576.861,2581.068,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T105.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T105.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T105.csv,,,
1_tooluseinVR,d1-016,1,106,5,4,2584.024,2588.189,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T106.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T106.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T106.csv,,,
1_tooluseinVR,d1-016,1,107,5,5,2591.144,2594.996,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T107.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T107.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T107.csv,,,
1_tooluseinVR,d1-016,1,108,5,6,2597.949,2602.183,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T108.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T108.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T108.csv,,,
1_tooluseinVR,d1-016,1,109,5,7,2608.781,2613.035,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T109.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T109.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T109.csv,,,
1_tooluseinVR,d1-016,1,110,5,8,2615.988,2619.863,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T110.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T110.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T110.csv,,,
1_tooluseinVR,d1-016,1,111,5,9,2622.819,2626.617,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T111.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T111.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T111.csv,,,
1_tooluseinVR,d1-016,1,112,5,10,2629.572,2633.769,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T112.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T112.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T112.csv,,,
1_tooluseinVR,d1-016,1,113,5,11,2636.724,2641.033,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T113.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T113.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T113.csv,,,
1_tooluseinVR,d1-016,1,114,5,12,2643.987,2647.685,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T114.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T114.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T114.csv,,,
1_tooluseinVR,d1-016,1,115,5,13,2650.64,2654.37,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T115.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T115.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T115.csv,,,
1_tooluseinVR,d1-016,1,116,5,14,2657.322,2660.9,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T116.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T116.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T116.csv,,,
1_tooluseinVR,d1-016,1,117,5,15,2663.855,2667.553,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T117.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T117.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T117.csv,,,
1_tooluseinVR,d1-016,1,118,5,16,2670.508,2674.35,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T118.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T118.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T118.csv,,,
1_tooluseinVR,d1-016,1,119,5,17,2677.303,2681.058,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T119.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T119.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T119.csv,,,
1_tooluseinVR,d1-016,1,120,5,18,2684.02,2687.589,,,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_vive_wrist_movement_steamvr_T120.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_eyeTrackingData_T120.csv,1_tooluseinVR/d1-016/S001/trackers/manual_reach/manual_reach_ppt_hand_movement_T120.csv,,,
