experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,landmark_estimates_location_0,landmark_gaze_data_location_0,manual_reach_gaze_data_location_0,manual_reach_vrpn_movement_location_0,manual_reach_openvr_movement_steamvr_location_0,manual_reach_manus_movement_manus_Bip01 R Hand_location_0,tool_reach_gaze_data_location_0,tool_reach_vrpn_tool_movement_location_0,tool_reach_vive_tool_movement_steamvr_location_0,tool_reach_manus_movement_manus_Bip01 R Hand_location_0
3_avatartooluse,d3-007,1,65,3,29,1433.433,1440.639,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T065.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T065.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T065.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T065.csv
3_avatartooluse,d3-007,1,66,3,30,1443.593,1450.111,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T066.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T066.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T066.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T066.csv
3_avatartooluse,d3-007,1,67,3,31,1453.066,1458.564,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T067.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T067.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T067.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T067.csv
3_avatartooluse,d3-007,1,68,3,32,1461.522,1467.025,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T068.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T068.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T068.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T068.csv
3_avatartooluse,d3-007,1,69,3,33,1469.983,1477.194,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T069.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T069.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T069.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T069.csv
3_avatartooluse,d3-007,1,70,3,34,1505.42,1511.567,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T070.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T070.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T070.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T070.csv
3_avatartooluse,d3-007,1,71,3,35,1514.527,1520.629,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T071.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T071.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T071.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T071.csv
3_avatartooluse,d3-007,1,72,3,36,1523.59,1531.421,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T072.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T072.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T072.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T072.csv
3_avatartooluse,d3-007,1,73,3,37,1534.375,1539.926,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T073.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T073.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T073.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T073.csv
3_avatartooluse,d3-007,1,74,3,38,1542.883,1548.387,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T074.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T074.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T074.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T074.csv
3_avatartooluse,d3-007,1,75,3,39,1551.344,1556.807,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T075.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T075.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T075.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T075.csv
3_avatartooluse,d3-007,1,76,3,40,1559.762,1566.545,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T076.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T076.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T076.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T076.csv
3_avatartooluse,d3-007,1,77,3,41,1569.507,1575.08,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T077.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T077.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T077.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T077.csv
3_avatartooluse,d3-007,1,78,3,42,1608.551,1614.962,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T078.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T078.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T078.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T078.csv
3_avatartooluse,d3-007,1,79,3,43,1617.915,1624.118,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T079.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T079.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T079.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T079.csv
3_avatartooluse,d3-007,1,80,3,44,1627.077,1633.083,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T080.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T080.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T080.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T080.csv
3_avatartooluse,d3-007,1,81,3,45,1636.041,1641.707,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T081.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T081.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T081.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T081.csv
3_avatartooluse,d3-007,1,82,3,46,1644.657,1650.209,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T082.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T082.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T082.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T082.csv
3_avatartooluse,d3-007,1,83,3,47,1653.162,1659.39,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T083.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T083.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T083.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T083.csv
3_avatartooluse,d3-007,1,84,3,48,1662.347,1687.991,,,,,,,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_gaze_data_T084.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vrpn_tool_movement_T084.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_vive_tool_movement_steamvr_T084.csv,3_avatartooluse/d3-007/S001/trackers/tool_reach/tool_reach_manus_movement_manus_Bip01 R Hand_T084.csv
3_avatartooluse,d3-007,1,85,4,1,1808.493,1815.898,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T085.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T085.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T085.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T085.csv,,,,
3_avatartooluse,d3-007,1,86,4,2,1959.252,1963.93,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T086.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T086.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T086.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T086.csv,,,,
3_avatartooluse,d3-007,1,87,4,3,1966.881,1970.861,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T087.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T087.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T087.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T087.csv,,,,
3_avatartooluse,d3-007,1,88,4,4,1973.813,1977.788,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T088.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T088.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T088.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T088.csv,,,,
3_avatartooluse,d3-007,1,89,4,5,1980.745,1984.894,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T089.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T089.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T089.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T089.csv,,,,
3_avatartooluse,d3-007,1,90,4,6,1987.853,1992.195,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T090.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T090.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T090.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T090.csv,,,,
3_avatartooluse,d3-007,1,91,4,7,1995.148,1999.342,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T091.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T091.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T091.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T091.csv,,,,
3_avatartooluse,d3-007,1,92,4,8,2002.304,2006.978,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T092.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T092.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T092.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T092.csv,,,,
3_avatartooluse,d3-007,1,93,4,9,2009.931,2014.273,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T093.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T093.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T093.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T093.csv,,,,
3_avatartooluse,d3-007,1,94,4,10,2017.225,2021.247,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T094.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T094.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T094.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T094.csv,,,,
3_avatartooluse,d3-007,1,95,4,11,2024.202,2028.279,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T095.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T095.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T095.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T095.csv,,,,
3_avatartooluse,d3-007,1,96,4,12,2031.232,2035.354,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T096.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T096.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T096.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T096.csv,,,,
3_avatartooluse,d3-007,1,97,4,13,2038.315,2042.245,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T097.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T097.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T097.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T097.csv,,,,
3_avatartooluse,d3-007,1,98,4,14,2045.201,2049.246,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T098.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T098.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T098.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T098.csv,,,,
3_avatartooluse,d3-007,1,99,4,15,2052.198,2056.253,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T099.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T099.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T099.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T099.csv,,,,
3_avatartooluse,d3-007,1,100,4,16,2059.205,2063.267,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T100.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T100.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T100.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T100.csv,,,,
3_avatartooluse,d3-007,1,101,4,17,2066.224,2070.569,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T101.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T101.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T101.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T101.csv,,,,
3_avatartooluse,d3-007,1,102,4,18,2073.523,2084.751,,,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_gaze_data_T102.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_vrpn_movement_T102.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_openvr_movement_steamvr_T102.csv,3_avatartooluse/d3-007/S001/trackers/manual_reach/manual_reach_manus_movement_manus_Bip01 R Hand_T102.csv,,,,
3_avatartooluse,d3-007,1,103,5,1,2138.977,2141.364,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T103.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T103.csv,,,,,,,,
3_avatartooluse,d3-007,1,104,5,2,2145.406,2146.405,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T104.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T104.csv,,,,,,,,
3_avatartooluse,d3-007,1,105,5,3,2150.447,2153.637,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T105.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T105.csv,,,,,,,,
3_avatartooluse,d3-007,1,106,5,4,2157.681,2159.346,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T106.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T106.csv,,,,,,,,
3_avatartooluse,d3-007,1,107,5,5,2170.851,2176.884,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T107.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T107.csv,,,,,,,,
3_avatartooluse,d3-007,1,108,5,6,2184.927,2186.601,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T108.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T108.csv,,,,,,,,
3_avatartooluse,d3-007,1,109,5,7,2190.642,2193.063,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T109.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T109.csv,,,,,,,,
3_avatartooluse,d3-007,1,110,5,8,2197.096,2201.404,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T110.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T110.csv,,,,,,,,
3_avatartooluse,d3-007,1,111,5,9,2205.437,2208.768,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T111.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T111.csv,,,,,,,,
3_avatartooluse,d3-007,1,112,5,10,2212.821,2217.087,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T112.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T112.csv,,,,,,,,
3_avatartooluse,d3-007,1,113,5,11,2221.14,2225.537,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T113.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T113.csv,,,,,,,,
3_avatartooluse,d3-007,1,114,5,12,2229.559,2234.223,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T114.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T114.csv,,,,,,,,
3_avatartooluse,d3-007,1,115,5,13,2238.267,2239.33,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T115.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T115.csv,,,,,,,,
3_avatartooluse,d3-007,1,116,5,14,2243.374,2245.005,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T116.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T116.csv,,,,,,,,
3_avatartooluse,d3-007,1,117,5,15,2249.039,2250.915,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T117.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T117.csv,,,,,,,,
3_avatartooluse,d3-007,1,118,5,16,2254.97,2258.61,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T118.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T118.csv,,,,,,,,
3_avatartooluse,d3-007,1,119,5,17,2262.665,2265.485,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T119.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T119.csv,,,,,,,,
3_avatartooluse,d3-007,1,120,5,18,2269.529,2272.161,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_estimates_T120.csv,3_avatartooluse/d3-007/S001/trackers/landmark/landmark_gaze_data_T120.csv,,,,,,,,
